,RUID,Assigned Rooms
98,416237762,"['SA', 'Apt 149 - 164', '157-C']"
99,748234013,"['SA', 'Apt 149 - 164', '157-D']"
100,636628235,"['SA', 'Apt 149 - 164', '158-B']"
101,202603155,"['SA', 'Apt 149 - 164', '158-A']"
102,875759186,"['SA', 'Apt 149 - 164', '158-C']"
103,862297340,"['SA', 'Apt 149 - 164', '158-D']"
104,146737893,"['SA', 'Apt 149 - 164', '159-D']"
105,320483532,"['SA', 'Apt 149 - 164', '159-B']"
106,281272413,"['SA', 'Apt 149 - 164', '159-C']"
107,222133989,"['SA', 'Apt 149 - 164', '159-A']"
108,462675756,"['SA', 'Apt 149 - 164', '160-A']"
109,610183216,"['SA', 'Apt 149 - 164', '160-B']"
110,188713074,"['SA', 'Apt 149 - 164', '160-C']"
111,142139762,"['SA', 'Apt 149 - 164', '160-D']"
112,948705900,"['SA', 'Apt 149 - 164', '161-A']"
113,363008697,"['SA', 'Apt 149 - 164', '161-B']"
114,881038684,"['SA', 'Apt 149 - 164', '161-C']"
115,782730368,"['SA', 'Apt 149 - 164', '161-D']"
116,851624275,"['SA', 'Apt 149 - 164', '162-A']"
117,118122044,"['SA', 'Apt 149 - 164', '162-B']"
118,760785985,"['SA', 'Apt 149 - 164', '162-C']"
119,526567960,"['SA', 'Apt 149 - 164', '162-D']"
120,215980676,"['SA', 'Apt 149 - 164', '163-A']"
121,248381338,"['SA', 'Apt 149 - 164', '163-B']"
122,968351431,"['SA', 'Apt 149 - 164', '163-C']"
123,220417849,"['SA', 'Apt 149 - 164', '163-D']"
124,234212223,"['SA', 'Apt 149 - 164', '164-A']"
125,502536559,"['SA', 'Apt 149 - 164', '164-B']"
126,539450153,"['SA', 'Apt 149 - 164', '164-C']"
127,582801307,"['SA', 'Apt 149 - 164', '164-D']"
128,771865686,"['SA', 'Apt 165 - 180', '165-A']"
129,199105159,"['SA', 'Apt 165 - 180', '165-B']"
130,445975823,"['SA', 'Apt 165 - 180', '165-C']"
131,353271159,"['SA', 'Apt 165 - 180', '165-D']"
132,649505149,"['SA', 'Apt 165 - 180', '166-A']"
133,626157441,"['SA', 'Apt 165 - 180', '166-B']"
134,999671521,"['SA', 'Apt 165 - 180', '166-C']"
135,663872273,"['SA', 'Apt 165 - 180', '166-D']"
136,130899607,"['SA', 'Apt 165 - 180', '167-A']"
137,712720272,"['SA', 'Apt 165 - 180', '167-B']"
138,144323751,"['SA', 'Apt 165 - 180', '167-C']"
139,952139753,"['SA', 'Apt 165 - 180', '167-D']"
140,439431871,"['SA', 'Apt 165 - 180', '168-C']"
141,116909959,"['SA', 'Apt 165 - 180', '168-B']"
142,584621022,"['SA', 'Apt 165 - 180', '168-A']"
143,106436137,"['SA', 'Apt 165 - 180', '168-D']"
144,309814305,"['SA', 'Apt 165 - 180', '169-A']"
145,673586289,"['SA', 'Apt 165 - 180', '169-B']"
146,814916376,"['SA', 'Apt 165 - 180', '169-C']"
147,726301486,"['SA', 'Apt 165 - 180', '169-D']"
148,183262783,"['SA', 'Apt 165 - 180', '170-A']"
149,355414944,"['SA', 'Apt 165 - 180', '170-B']"
150,910280131,"['SA', 'Apt 165 - 180', '170-C']"
151,450539299,"['SA', 'Apt 165 - 180', '170-D']"
152,666745066,"['SA', 'Apt 165 - 180', '171-A']"
153,168043821,"['SA', 'Apt 165 - 180', '171-B']"
154,310289959,"['SA', 'Apt 165 - 180', '171-C']"
155,616274097,"['SA', 'Apt 165 - 180', '171-D']"
156,742310209,"['SA', 'Apt 165 - 180', '172-A']"
157,755425383,"['SA', 'Apt 165 - 180', '172-B']"
158,481808761,"['SA', 'Apt 165 - 180', '172-C']"
159,371494077,"['SA', 'Apt 165 - 180', '172-D']"
160,245176761,"['SA', 'Apt 165 - 180', '173-A']"
161,244842717,"['SA', 'Apt 165 - 180', '173-B']"
162,313433242,"['SA', 'Apt 165 - 180', '173-C']"
163,285144094,"['SA', 'Apt 165 - 180', '173-D']"
164,207018112,"['SA', 'Apt 165 - 180', '174-A']"
165,137626230,"['SA', 'Apt 165 - 180', '174-B']"
166,140003907,"['SA', 'Apt 165 - 180', '174-C']"
167,344346844,"['SA', 'Apt 165 - 180', '174-D']"
168,149063097,"['SA', 'Apt 165 - 180', '175-B']"
169,265423903,"['SA', 'Apt 165 - 180', '175-A']"
170,481401657,"['SA', 'Apt 165 - 180', '175-C']"
171,258612705,"['SA', 'Apt 165 - 180', '175-D']"
172,490518285,"['SA', 'Apt 165 - 180', '176-A']"
173,688272249,"['SA', 'Apt 165 - 180', '176-D']"
174,729888000,"['SA', 'Apt 165 - 180', '176-C']"
175,112859131,"['SA', 'Apt 165 - 180', '176-B']"
176,881126715,"['SA', 'Apt 165 - 180', '177-A']"
177,213518080,"['SA', 'Apt 165 - 180', '177-B']"
178,229410174,"['SA', 'Apt 165 - 180', '177-C']"
179,846597440,"['SA', 'Apt 165 - 180', '177-D']"
180,338465166,"['SA', 'Apt 165 - 180', '178-A']"
181,785282277,"['SA', 'Apt 165 - 180', '178-B']"
182,986821871,"['SA', 'Apt 165 - 180', '178-C']"
183,164758435,"['SA', 'Apt 165 - 180', '178-D']"
184,975350048,"['SA', 'Apt 165 - 180', '179-D']"
185,336290667,"['SA', 'Apt 165 - 180', '179-B']"
186,300842884,"['SA', 'Apt 165 - 180', '179-C']"
187,438472901,"['SA', 'Apt 165 - 180', '179-A']"
188,725108310,"['SA', 'Apt 165 - 180', '180-B']"
189,432783598,"['SA', 'Apt 165 - 180', '180-D']"
190,817682018,"['SA', 'Apt 165 - 180', '180-C']"
191,716198652,"['SA', 'Apt 165 - 180', '180-A']"
192,973328750,"['SA', 'Apt 181 - 196', '181-A']"
193,879220507,"['SA', 'Apt 181 - 196', '181-B']"
194,987721240,"['SA', 'Apt 181 - 196', '181-C']"
195,585968528,"['SA', 'Apt 181 - 196', '181-D']"
196,702442880,"['SA', 'Apt 181 - 196', '182-A']"
197,616652198,"['SA', 'Apt 181 - 196', '182-B']"
198,761013569,"['SA', 'Apt 181 - 196', '182-C']"
199,725457614,"['SA', 'Apt 181 - 196', '182-D']"
200,733908427,"['SA', 'Apt 181 - 196', '183-A']"
201,740643007,"['SA', 'Apt 181 - 196', '183-B']"
202,781187579,"['SA', 'Apt 181 - 196', '183-C']"
203,338996272,"['SA', 'Apt 181 - 196', '183-D']"
204,663676576,"['SA', 'Apt 181 - 196', '184-A']"
205,235951488,"['SA', 'Apt 181 - 196', '184-B']"
206,115211674,"['SA', 'Apt 181 - 196', '184-C']"
207,934961164,"['SA', 'Apt 181 - 196', '184-D']"
208,457579383,"['SA', 'Apt 181 - 196', '185-D']"
209,194420592,"['SA', 'Apt 181 - 196', '185-B']"
210,786574426,"['SA', 'Apt 181 - 196', '185-A']"
211,925589613,"['SA', 'Apt 181 - 196', '185-C']"
212,153822188,"['SA', 'Apt 181 - 196', '186-A']"
213,697932565,"['SA', 'Apt 181 - 196', '186-B']"
214,795454595,"['SA', 'Apt 181 - 196', '186-D']"
215,906647955,"['SA', 'Apt 181 - 196', '186-C']"
216,427707307,"['SA', 'Apt 181 - 196', '187-A']"
217,269968504,"['SA', 'Apt 181 - 196', '187-D']"
218,783435711,"['SA', 'Apt 181 - 196', '187-C']"
219,913485024,"['SA', 'Apt 181 - 196', '187-B']"
220,595568354,"['SA', 'Apt 181 - 196', '188-A']"
221,841904446,"['SA', 'Apt 181 - 196', '188-B']"
222,894059524,"['SA', 'Apt 181 - 196', '188-C']"
223,623786777,"['SA', 'Apt 181 - 196', '188-D']"
224,170008579,"['SA', 'Apt 181 - 196', '189-A']"
225,177484257,"['SA', 'Apt 181 - 196', '189-B']"
226,371175427,"['SA', 'Apt 181 - 196', '189-C']"
227,668942312,"['SA', 'Apt 181 - 196', '189-D']"
228,374646995,"['SA', 'Apt 181 - 196', '190-A']"
229,798214721,"['SA', 'Apt 181 - 196', '190-B']"
230,747586089,"['SA', 'Apt 181 - 196', '190-C']"
231,860024630,"['SA', 'Apt 181 - 196', '190-D']"
232,832688353,"['SA', 'Apt 181 - 196', '191-A']"
233,262723707,"['SA', 'Apt 181 - 196', '191-B']"
234,890413001,"['SA', 'Apt 181 - 196', '191-C']"
235,831510499,"['SA', 'Apt 181 - 196', '191-D']"
236,157740697,"['SA', 'Apt 181 - 196', '192-A']"
237,692225359,"['SA', 'Apt 181 - 196', '192-B']"
238,461751824,"['SA', 'Apt 181 - 196', '192-C']"
239,495043949,"['SA', 'Apt 181 - 196', '192-D']"
240,909613058,"['SA', 'Apt 181 - 196', '193-C']"
241,553445636,"['SA', 'Apt 181 - 196', '193-B']"
242,828313442,"['SA', 'Apt 181 - 196', '193-A']"
243,920559714,"['SA', 'Apt 181 - 196', '193-D']"
244,733281354,"['SA', 'Apt 181 - 196', '194-A']"
245,550810467,"['SA', 'Apt 181 - 196', '194-B']"
246,524039252,"['SA', 'Apt 181 - 196', '194-C']"
247,404167352,"['SA', 'Apt 181 - 196', '194-D']"
248,173819064,"['SA', 'Apt 181 - 196', '195-A']"
249,857902352,"['SA', 'Apt 181 - 196', '195-D']"
250,667017903,"['SA', 'Apt 181 - 196', '195-C']"
251,407989608,"['SA', 'Apt 181 - 196', '195-B']"
252,205724506,"['SA', 'Apt 181 - 196', '196-A']"
253,719631263,"['SA', 'Apt 181 - 196', '196-B']"
254,436117745,"['SA', 'Apt 181 - 196', '196-C']"
255,245448939,"['SA', 'Apt 181 - 196', '196-D']"
256,889492251,"['SA', 'Apt 197 - 220', '197-A']"
257,651239463,"['SA', 'Apt 197 - 220', '197-B']"
258,875048129,"['SA', 'Apt 197 - 220', '197-C']"
259,424775036,"['SA', 'Apt 197 - 220', '197-D']"
260,310767127,"['SA', 'Apt 197 - 220', '198-A']"
261,152671275,"['SA', 'Apt 197 - 220', '198-B']"
262,526684425,"['SA', 'Apt 197 - 220', '198-C']"
263,258410918,"['SA', 'Apt 197 - 220', '198-D']"
264,213585378,"['SA', 'Apt 197 - 220', '199-A']"
265,215442728,"['SA', 'Apt 197 - 220', '199-B']"
266,880651188,"['SA', 'Apt 197 - 220', '199-C']"
267,603075549,"['SA', 'Apt 197 - 220', '199-D']"
268,947968802,"['SA', 'Apt 197 - 220', '200-B']"
269,295609075,"['SA', 'Apt 197 - 220', '200-A']"
270,172429847,"['SA', 'Apt 197 - 220', '200-C']"
271,933512901,"['SA', 'Apt 197 - 220', '200-D']"
272,551852886,"['SA', 'Apt 197 - 220', '201-A']"
273,224450342,"['SA', 'Apt 197 - 220', '201-B']"
274,727932813,"['SA', 'Apt 197 - 220', '201-C']"
275,977839372,"['SA', 'Apt 197 - 220', '201-D']"
276,370808798,"['SA', 'Apt 197 - 220', '202-A']"
277,515330988,"['SA', 'Apt 197 - 220', '202-B']"
278,632997885,"['SA', 'Apt 197 - 220', '202-C']"
279,291817346,"['SA', 'Apt 197 - 220', '202-D']"
280,159957877,"['SA', 'Apt 197 - 220', '203-A']"
281,963623481,"['SA', 'Apt 197 - 220', '203-B']"
282,456583598,"['SA', 'Apt 197 - 220', '203-C']"
283,576756487,"['SA', 'Apt 197 - 220', '203-D']"
284,610805192,"['SA', 'Apt 197 - 220', '204-A']"
285,755352461,"['SA', 'Apt 197 - 220', '204-B']"
286,895557022,"['SA', 'Apt 197 - 220', '204-C']"
287,391435664,"['SA', 'Apt 197 - 220', '204-D']"
288,667302585,"['SA', 'Apt 197 - 220', '205-D']"
289,311046755,"['SA', 'Apt 197 - 220', '205-B']"
290,123643526,"['SA', 'Apt 197 - 220', '205-C']"
291,386962291,"['SA', 'Apt 197 - 220', '205-A']"
292,131125423,"['SA', 'Apt 197 - 220', '206-A']"
293,325816426,"['SA', 'Apt 197 - 220', '206-B']"
294,515074443,"['SA', 'Apt 197 - 220', '206-C']"
295,536180894,"['SA', 'Apt 197 - 220', '206-D']"
296,841569904,"['SA', 'Apt 197 - 220', '207-A']"
297,208630014,"['SA', 'Apt 197 - 220', '207-B']"
298,721203309,"['SA', 'Apt 197 - 220', '207-C']"
299,836815486,"['SA', 'Apt 197 - 220', '207-D']"
300,141496288,"['SA', 'Apt 197 - 220', '208-A']"
301,412876114,"['SA', 'Apt 197 - 220', '208-B']"
302,734120546,"['SA', 'Apt 197 - 220', '208-C']"
303,105741775,"['SA', 'Apt 197 - 220', '208-D']"
304,608019516,"['SA', 'Apt 197 - 220', '209-A']"
305,661141420,"['SA', 'Apt 197 - 220', '209-B']"
306,318789805,"['SA', 'Apt 197 - 220', '209-C']"
307,923666995,"['SA', 'Apt 197 - 220', '209-D']"
308,609011718,"['SA', 'Apt 197 - 220', '210-D']"
309,404103070,"['SA', 'Apt 197 - 220', '210-A']"
310,997072879,"['SA', 'Apt 197 - 220', '210-C']"
311,813426375,"['SA', 'Apt 197 - 220', '210-B']"
312,442531351,"['SA', 'Apt 197 - 220', '211-A']"
313,518881608,"['SA', 'Apt 197 - 220', '211-B']"
314,765060458,"['SA', 'Apt 197 - 220', '211-D']"
315,920369132,"['SA', 'Apt 197 - 220', '211-C']"
316,492248445,"['SA', 'Apt 197 - 220', '212-A']"
317,828438935,"['SA', 'Apt 197 - 220', '212-B']"
318,971498925,"['SA', 'Apt 197 - 220', '212-C']"
319,192629323,"['SA', 'Apt 197 - 220', '212-D']"
320,110826757,"['SA', 'Apt 197 - 220', '213-A']"
321,992416681,"['SA', 'Apt 197 - 220', '213-B']"
322,529995093,"['SA', 'Apt 197 - 220', '213-C']"
323,729191662,"['SA', 'Apt 197 - 220', '213-D']"
324,393852617,"['SA', 'Apt 197 - 220', '214-A']"
325,149194487,"['SA', 'Apt 197 - 220', '214-B']"
326,210719286,"['SA', 'Apt 197 - 220', '214-D']"
327,431015785,"['SA', 'Apt 197 - 220', '214-C']"
328,812594775,"['SA', 'Apt 197 - 220', '215-A']"
329,403150816,"['SA', 'Apt 197 - 220', '215-B']"
330,300830485,"['SA', 'Apt 197 - 220', '215-C']"
331,681131052,"['SA', 'Apt 197 - 220', '215-D']"
332,889955510,"['SA', 'Apt 197 - 220', '216-A']"
333,391328636,"['SA', 'Apt 197 - 220', '216-B']"
334,115099059,"['SA', 'Apt 197 - 220', '216-C']"
335,601928903,"['SA', 'Apt 197 - 220', '216-D']"
336,117525509,"['SA', 'Apt 197 - 220', '217-B']"
337,158185009,"['SA', 'Apt 197 - 220', '217-A']"
338,800831739,"['SA', 'Apt 197 - 220', '217-C']"
339,317594570,"['SA', 'Apt 197 - 220', '217-D']"
340,584738358,"['SA', 'Apt 197 - 220', '218-A']"
341,213178528,"['SA', 'Apt 197 - 220', '218-B']"
342,463767330,"['SA', 'Apt 197 - 220', '218-C']"
343,186706365,"['SA', 'Apt 197 - 220', '218-D']"
344,957509107,"['SA', 'Apt 197 - 220', '219-A']"
345,300305515,"['SA', 'Apt 197 - 220', '219-D']"
346,819748081,"['BS', 'West', '201A-A']"
347,262618975,"['BS', 'West', '201A-B']"
348,992731649,"['BS', 'West', '201A-C']"
349,166486603,"['BS', 'West', '201A-D']"
350,678512165,"['SA', 'Apt 197 - 220', '219-C']"
351,285422354,"['SA', 'Apt 197 - 220', '219-B']"
352,177394914,"['SA', 'Apt 197 - 220', '220-A']"
353,893452913,"['SA', 'Apt 197 - 220', '220-B']"
354,791077928,"['SA', 'Apt 197 - 220', '220-C']"
355,910020139,"['SA', 'Apt 197 - 220', '220-D']"
356,395445271,"['BS', 'West', '201B-A']"
357,118442075,"['BS', 'West', '201B-B']"
358,796806564,"['BS', 'West', '201B-C']"
359,503240173,"['SA', 'Apt 221 - 244', '221-A']"
360,189700100,"['SA', 'Apt 221 - 244', '221-B']"
361,342439895,"['SA', 'Apt 221 - 244', '221-C']"
362,406745437,"['BS', 'West', '201B-D']"
363,905734673,"['SA', 'Apt 221 - 244', '221-D']"
364,478481550,"['SA', 'Apt 221 - 244', '222-A']"
365,903907701,"['BS', 'West', '202A-A']"
366,349597294,"['BS', 'West', '202A-B']"
367,736067033,"['SA', 'Apt 221 - 244', '222-B']"
368,912675600,"['BS', 'West', '202A-C']"
369,515993453,"['SA', 'Apt 221 - 244', '222-C']"
370,490331826,"['SA', 'Apt 221 - 244', '222-D']"
371,843436971,"['BS', 'West', '202A-D']"
372,570023436,"['BS', 'West', '202B-A']"
373,436535757,"['SA', 'Apt 221 - 244', '223-A']"
374,202084391,"['BS', 'West', '202B-B']"
375,585397160,"['SA', 'Apt 221 - 244', '223-B']"
376,403912114,"['BS', 'West', '202B-C']"
377,197413440,"['SA', 'Apt 221 - 244', '223-C']"
378,736730773,"['SA', 'Apt 221 - 244', '223-D']"
379,745805171,"['BS', 'West', '202B-D']"
380,884856753,"['SA', 'Apt 221 - 244', '224-A']"
381,493493414,"['SA', 'Apt 221 - 244', '224-B']"
382,431850484,"['SA', 'Apt 221 - 244', '224-C']"
383,306797381,"['SA', 'Apt 221 - 244', '224-D']"
384,871630802,"['SA', 'Apt 221 - 244', '225-A']"
385,305694043,"['SA', 'Apt 221 - 244', '225-B']"
386,607392265,"['SA', 'Apt 221 - 244', '225-C']"
387,699726448,"['SA', 'Apt 221 - 244', '225-D']"
388,703970671,"['SA', 'Apt 221 - 244', '226-A']"
389,378427340,"['SA', 'Apt 221 - 244', '226-B']"
390,100967070,"['SA', 'Apt 221 - 244', '226-C']"
391,955456927,"['SA', 'Apt 221 - 244', '226-D']"
392,670077337,"['BS', 'West', '203A-B']"
393,418697449,"['SA', 'Apt 221 - 244', '227-D']"
394,436478632,"['SA', 'Apt 221 - 244', '227-B']"
395,910209757,"['SA', 'Apt 221 - 244', '227-C']"
396,112839022,"['SA', 'Apt 221 - 244', '227-A']"
397,890745606,"['BS', 'West', '203A-D']"
398,151351178,"['SA', 'Apt 221 - 244', '228-B']"
399,725867171,"['SA', 'Apt 221 - 244', '228-C']"
400,745898400,"['SA', 'Apt 221 - 244', '228-D']"
401,140738439,"['SA', 'Apt 221 - 244', '228-A']"
402,957301021,"['SA', 'Apt 221 - 244', '229-A']"
403,171035224,"['BS', 'West', '203A-C']"
404,938881195,"['SA', 'Apt 221 - 244', '229-B']"
405,797566327,"['SA', 'Apt 221 - 244', '229-C']"
406,271614099,"['SA', 'Apt 221 - 244', '229-D']"
407,474259550,"['BS', 'West', '203A-A']"
408,503758743,"['BS', 'West', '203B-D']"
409,269560653,"['BS', 'West', '203B-B']"
410,606143138,"['BS', 'West', '203B-C']"
411,782525832,"['SA', 'Apt 221 - 244', '230-C']"
412,898137882,"['SA', 'Apt 221 - 244', '230-B']"
413,487325596,"['SA', 'Apt 221 - 244', '230-D']"
414,730769293,"['SA', 'Apt 221 - 244', '230-A']"
415,492090277,"['SA', 'Apt 221 - 244', '231-A']"
416,625542616,"['SA', 'Apt 221 - 244', '231-B']"
417,431766621,"['SA', 'Apt 221 - 244', '231-C']"
418,220679114,"['SA', 'Apt 221 - 244', '231-D']"
419,777089352,"['BS', 'West', '203B-A']"
420,249380925,"['SA', 'Apt 221 - 244', '232-A']"
421,855412750,"['SA', 'Apt 221 - 244', '232-B']"
422,949797271,"['SA', 'Apt 221 - 244', '232-C']"
423,668720571,"['BS', 'West', '204A-A']"
424,706207019,"['SA', 'Apt 221 - 244', '232-D']"
425,453049578,"['BS', 'West', '204A-B']"
426,237555818,"['SA', 'Apt 221 - 244', '233-A']"
427,659950951,"['SA', 'Apt 221 - 244', '233-B']"
428,953891067,"['SA', 'Apt 221 - 244', '233-C']"
429,949451165,"['SA', 'Apt 221 - 244', '233-D']"
430,474809400,"['SA', 'Apt 221 - 244', '234-B']"
431,941556538,"['BS', 'West', '204A-C']"
432,672393103,"['SA', 'Apt 221 - 244', '234-A']"
433,312669093,"['BS', 'West', '204A-D']"
434,340648202,"['SA', 'Apt 221 - 244', '234-C']"
435,681359606,"['SA', 'Apt 221 - 244', '234-D']"
436,876674098,"['BS', 'West', '204B-A']"
437,570415751,"['SA', 'Apt 221 - 244', '235-A']"
438,723055877,"['SA', 'Apt 221 - 244', '235-B']"
439,811844416,"['SA', 'Apt 221 - 244', '235-C']"
440,882105479,"['SA', 'Apt 221 - 244', '235-D']"
441,627995469,"['SA', 'Apt 221 - 244', '236-A']"
442,274363708,"['SA', 'Apt 221 - 244', '236-B']"
443,369050273,"['BS', 'West', '204B-B']"
444,736233529,"['BS', 'West', '204B-C']"
445,519400092,"['BS', 'West', '204B-D']"
446,944823081,"['SA', 'Apt 221 - 244', '236-C']"
447,453505538,"['SA', 'Apt 221 - 244', '236-D']"
448,998296892,"['BS', 'West', '206-A']"
449,665079136,"['BS', 'West', '206-B']"
450,478248679,"['SA', 'Apt 221 - 244', '237-A']"
451,924248535,"['SA', 'Apt 221 - 244', '237-B']"
452,578217757,"['SA', 'Apt 221 - 244', '237-C']"
453,504026566,"['SA', 'Apt 221 - 244', '237-D']"
454,461308229,"['SA', 'Apt 221 - 244', '238-A']"
455,679617778,"['SA', 'Apt 221 - 244', '238-B']"
456,774579179,"['BS', 'West', '206-C']"
457,883459565,"['SA', 'Apt 221 - 244', '238-C']"
458,655212468,"['BS', 'West', '206-D']"
459,840987713,"['BS', 'West', '208A-C']"
460,715998606,"['SA', 'Apt 221 - 244', '238-D']"
461,489579420,"['BS', 'West', '208A-B']"
462,591643274,"['SA', 'Apt 221 - 244', '239-A']"
463,884350912,"['SA', 'Apt 221 - 244', '239-B']"
464,613534269,"['SA', 'Apt 221 - 244', '239-C']"
465,573683323,"['SA', 'Apt 221 - 244', '239-D']"
466,125281709,"['BS', 'West', '208A-A']"
467,598332039,"['SA', 'Apt 221 - 244', '240-A']"
468,643056180,"['SA', 'Apt 221 - 244', '240-B']"
469,792777649,"['SA', 'Apt 221 - 244', '240-C']"
470,424545369,"['SA', 'Apt 221 - 244', '240-D']"
471,515273602,"['SA', 'Apt 221 - 244', '241-A']"
472,846326213,"['BS', 'West', '208A-D']"
473,473841916,"['BS', 'West', '208B-C']"
474,911310661,"['SA', 'Apt 221 - 244', '241-B']"
