,RUID,Assigned Rooms
54,215980676,"['SA', 'Apt 133 - 148', '148-C']"
55,438472901,"['SA', 'Apt 133 - 148', '148-D']"
56,421462888,"['SA', 'Apt 133 - 148', '139-A']"
57,934961164,"['SA', 'Apt 133 - 148', '139-B']"
58,505978242,"['SA', 'Apt 133 - 148', '139-C']"
59,205819037,"['SA', 'Apt 133 - 148', '139-D']"
60,526567960,"['SA', 'Apt 133 - 148', '140-A']"
61,875759186,"['SA', 'Apt 133 - 148', '140-B']"
62,420165264,"['SA', 'Apt 133 - 148', '140-C']"
63,909613058,"['SA', 'Apt 133 - 148', '140-D']"
64,404167352,"['SA', 'Apt 149 - 164', '149-A']"
65,170008579,"['SA', 'Apt 149 - 164', '149-B']"
66,170040959,"['SA', 'Apt 149 - 164', '149-C']"
67,495043949,"['SA', 'Apt 149 - 164', '149-D']"
68,269968504,"['SA', 'Apt 149 - 164', '150-B']"
69,913485024,"['SA', 'Apt 149 - 164', '150-A']"
70,359753127,"['SA', 'Apt 149 - 164', '150-C']"
71,748234013,"['SA', 'Apt 149 - 164', '150-D']"
72,117719443,"['SA', 'Apt 149 - 164', '151-A']"
73,432086247,"['SA', 'Apt 149 - 164', '151-B']"
74,499489169,"['SA', 'Apt 149 - 164', '151-C']"
75,997072879,"['SA', 'Apt 149 - 164', '151-D']"
76,785282277,"['SA', 'Apt 149 - 164', '152-A']"
77,889955510,"['SA', 'Apt 149 - 164', '152-B']"
78,925589613,"['SA', 'Apt 149 - 164', '152-C']"
79,692225359,"['SA', 'Apt 149 - 164', '152-D']"
80,610805192,"['SA', 'Apt 149 - 164', '153-A']"
81,309814305,"['SA', 'Apt 149 - 164', '153-B']"
82,300830485,"['SA', 'Apt 149 - 164', '153-C']"
83,661141420,"['SA', 'Apt 149 - 164', '153-D']"
84,257120729,"['SA', 'Apt 149 - 164', '154-A']"
85,668942312,"['SA', 'Apt 149 - 164', '154-B']"
86,210719286,"['SA', 'Apt 149 - 164', '154-C']"
87,456583598,"['SA', 'Apt 149 - 164', '154-D']"
88,183262783,"['SA', 'Apt 149 - 164', '155-A']"
89,729888000,"['SA', 'Apt 149 - 164', '155-B']"
90,910280131,"['SA', 'Apt 149 - 164', '155-C']"
91,481401657,"['SA', 'Apt 149 - 164', '155-D']"
92,729191662,"['SA', 'Apt 149 - 164', '156-A']"
93,394255656,"['SA', 'Apt 149 - 164', '156-B']"
94,857902352,"['SA', 'Apt 149 - 164', '156-D']"
95,920369132,"['SA', 'Apt 149 - 164', '156-C']"
96,889492251,"['SA', 'Apt 149 - 164', '157-A']"
97,245176761,"['SA', 'Apt 149 - 164', '157-B']"
98,997157729,"['SA', 'Apt 149 - 164', '157-C']"
99,498936595,"['SA', 'Apt 149 - 164', '157-D']"
100,921400593,"['SA', 'Apt 149 - 164', '158-A']"
101,283849842,"['SA', 'Apt 149 - 164', '158-B']"
102,524039252,"['SA', 'Apt 149 - 164', '158-C']"
103,403150816,"['SA', 'Apt 149 - 164', '158-D']"
104,707252805,"['SA', 'Apt 149 - 164', '159-A']"
105,353271159,"['SA', 'Apt 149 - 164', '159-B']"
106,875048129,"['SA', 'Apt 149 - 164', '159-C']"
107,667302585,"['SA', 'Apt 149 - 164', '159-D']"
108,392103616,"['SA', 'Apt 149 - 164', '160-A']"
109,723091817,"['SA', 'Apt 149 - 164', '160-B']"
110,663872273,"['SA', 'Apt 149 - 164', '160-C']"
111,761013569,"['SA', 'Apt 149 - 164', '160-D']"
112,515330988,"['SA', 'Apt 149 - 164', '161-D']"
113,300842884,"['SA', 'Apt 149 - 164', '161-B']"
114,968351431,"['SA', 'Apt 149 - 164', '161-C']"
115,117525509,"['SA', 'Apt 149 - 164', '161-A']"
116,586602985,"['SA', 'Apt 149 - 164', '162-A']"
117,651123205,"['SA', 'Apt 149 - 164', '162-B']"
118,106436137,"['SA', 'Apt 149 - 164', '162-C']"
119,632997885,"['SA', 'Apt 149 - 164', '162-D']"
120,814916376,"['SA', 'Apt 149 - 164', '163-A']"
121,999671521,"['SA', 'Apt 149 - 164', '163-B']"
122,601928903,"['SA', 'Apt 149 - 164', '163-C']"
123,539450153,"['SA', 'Apt 149 - 164', '163-D']"
124,726301486,"['SA', 'Apt 149 - 164', '164-A']"
125,500676165,"['SA', 'Apt 149 - 164', '164-B']"
126,716198652,"['SA', 'Apt 149 - 164', '164-C']"
127,948705900,"['SA', 'Apt 149 - 164', '164-D']"
128,188713074,"['SA', 'Apt 165 - 180', '165-A']"
129,262723707,"['SA', 'Apt 165 - 180', '165-B']"
130,971498925,"['SA', 'Apt 165 - 180', '165-C']"
131,122113947,"['SA', 'Apt 165 - 180', '165-D']"
132,518689199,"['SA', 'Apt 165 - 180', '166-A']"
133,536180894,"['SA', 'Apt 165 - 180', '166-B']"
134,551852886,"['SA', 'Apt 165 - 180', '166-C']"
135,828438935,"['SA', 'Apt 165 - 180', '166-D']"
136,159957877,"['SA', 'Apt 165 - 180', '167-A']"
137,673586289,"['SA', 'Apt 165 - 180', '167-B']"
138,152476322,"['SA', 'Apt 165 - 180', '167-C']"
139,786574426,"['SA', 'Apt 165 - 180', '167-D']"
140,445975823,"['SA', 'Apt 165 - 180', '168-A']"
141,872561859,"['SA', 'Apt 165 - 180', '168-B']"
142,142139762,"['SA', 'Apt 165 - 180', '168-C']"
143,712720272,"['SA', 'Apt 165 - 180', '168-D']"
144,149063097,"['SA', 'Apt 165 - 180', '169-D']"
145,149194487,"['SA', 'Apt 165 - 180', '169-B']"
146,344346844,"['SA', 'Apt 165 - 180', '169-C']"
147,115211674,"['SA', 'Apt 165 - 180', '169-A']"
148,760785985,"['SA', 'Apt 165 - 180', '170-A']"
149,118122044,"['SA', 'Apt 165 - 180', '170-B']"
150,374646995,"['SA', 'Apt 165 - 180', '170-C']"
151,439431871,"['SA', 'Apt 165 - 180', '170-D']"
152,702442880,"['SA', 'Apt 165 - 180', '171-A']"
153,817682018,"['SA', 'Apt 165 - 180', '171-B']"
154,895557022,"['SA', 'Apt 165 - 180', '171-C']"
155,110322866,"['SA', 'Apt 165 - 180', '171-D']"
156,282145386,"['SA', 'Apt 165 - 180', '172-A']"
157,813426375,"['SA', 'Apt 165 - 180', '172-B']"
158,529995093,"['SA', 'Apt 165 - 180', '172-C']"
159,224450342,"['SA', 'Apt 165 - 180', '172-D']"
160,416193960,"['SA', 'Apt 165 - 180', '173-D']"
161,734120546,"['SA', 'Apt 165 - 180', '173-B']"
162,427707307,"['SA', 'Apt 165 - 180', '173-C']"
163,975350048,"['SA', 'Apt 165 - 180', '173-A']"
164,186798742,"['SA', 'Apt 165 - 180', '174-A']"
165,584738358,"['SA', 'Apt 165 - 180', '174-B']"
166,140003907,"['SA', 'Apt 165 - 180', '174-C']"
167,610183216,"['SA', 'Apt 165 - 180', '174-D']"
168,370808798,"['SA', 'Apt 165 - 180', '175-A']"
169,852665751,"['SA', 'Apt 165 - 180', '175-B']"
170,399776005,"['SA', 'Apt 165 - 180', '175-C']"
171,199105159,"['SA', 'Apt 165 - 180', '175-D']"
172,158185009,"['SA', 'Apt 165 - 180', '176-A']"
173,992416681,"['SA', 'Apt 165 - 180', '176-B']"
174,603075549,"['SA', 'Apt 165 - 180', '176-C']"
175,748022173,"['SA', 'Apt 165 - 180', '176-D']"
176,576756487,"['SA', 'Apt 165 - 180', '177-B']"
177,322562737,"['SA', 'Apt 165 - 180', '177-A']"
178,862297340,"['SA', 'Apt 165 - 180', '177-C']"
179,310289959,"['SA', 'Apt 165 - 180', '177-D']"
180,553445636,"['SA', 'Apt 165 - 180', '178-A']"
181,133574840,"['SA', 'Apt 165 - 180', '178-B']"
182,800831739,"['SA', 'Apt 165 - 180', '178-D']"
183,965501468,"['SA', 'Apt 165 - 180', '178-C']"
184,432783598,"['SA', 'Apt 165 - 180', '179-A']"
185,879220507,"['SA', 'Apt 165 - 180', '179-B']"
186,424775036,"['SA', 'Apt 165 - 180', '179-C']"
187,836815486,"['SA', 'Apt 165 - 180', '179-D']"
188,507144282,"['SA', 'Apt 165 - 180', '180-A']"
189,344473633,"['SA', 'Apt 165 - 180', '180-B']"
190,890413001,"['SA', 'Apt 165 - 180', '180-C']"
191,901840683,"['SA', 'Apt 165 - 180', '180-D']"
192,248381338,"['SA', 'Apt 181 - 196', '181-A']"
193,502567836,"['SA', 'Apt 181 - 196', '181-B']"
194,778829888,"['SA', 'Apt 181 - 196', '181-C']"
195,910602632,"['SA', 'Apt 181 - 196', '181-D']"
196,712699983,"['SA', 'Apt 181 - 196', '182-A']"
197,857542321,"['SA', 'Apt 181 - 196', '182-B']"
198,317594570,"['SA', 'Apt 181 - 196', '182-C']"
199,371494077,"['SA', 'Apt 181 - 196', '182-D']"
200,213518080,"['SA', 'Apt 181 - 196', '183-A']"
201,795454595,"['SA', 'Apt 181 - 196', '183-B']"
202,555747424,"['SA', 'Apt 181 - 196', '183-C']"
203,608019516,"['SA', 'Apt 181 - 196', '183-D']"
204,391435664,"['SA', 'Apt 181 - 196', '184-A']"
205,582801307,"['SA', 'Apt 181 - 196', '184-B']"
206,373348904,"['SA', 'Apt 181 - 196', '184-C']"
207,952139753,"['SA', 'Apt 181 - 196', '184-D']"
208,968549852,"['SA', 'Apt 181 - 196', '185-A']"
209,770085337,"['SA', 'Apt 181 - 196', '185-D']"
210,535141249,"['SA', 'Apt 181 - 196', '185-B']"
211,755425383,"['SA', 'Apt 181 - 196', '185-C']"
212,616274097,"['SA', 'Apt 181 - 196', '186-A']"
213,535324862,"['SA', 'Apt 181 - 196', '186-B']"
214,651239463,"['SA', 'Apt 181 - 196', '186-C']"
215,846597440,"['SA', 'Apt 181 - 196', '186-D']"
216,442531351,"['SA', 'Apt 181 - 196', '187-A']"
217,518881608,"['SA', 'Apt 181 - 196', '187-B']"
218,895927948,"['SA', 'Apt 181 - 196', '187-C']"
219,797543282,"['SA', 'Apt 181 - 196', '187-D']"
220,279281716,"['SA', 'Apt 181 - 196', '188-B']"
221,112859131,"['SA', 'Apt 181 - 196', '188-A']"
222,779712041,"['SA', 'Apt 181 - 196', '188-C']"
223,393852617,"['SA', 'Apt 181 - 196', '188-D']"
224,771865686,"['SA', 'Apt 181 - 196', '189-A']"
225,338465166,"['SA', 'Apt 181 - 196', '189-B']"
226,733281354,"['SA', 'Apt 181 - 196', '189-C']"
227,208630014,"['SA', 'Apt 181 - 196', '189-D']"
228,244842717,"['SA', 'Apt 181 - 196', '190-A']"
229,194420592,"['SA', 'Apt 181 - 196', '190-C']"
230,894059524,"['SA', 'Apt 181 - 196', '190-B']"
231,926239987,"['SA', 'Apt 181 - 196', '190-D']"
232,904936757,"['SA', 'Apt 181 - 196', '191-A']"
233,947968802,"['SA', 'Apt 181 - 196', '191-B']"
234,740643007,"['SA', 'Apt 181 - 196', '191-C']"
235,180272439,"['SA', 'Apt 181 - 196', '191-D']"
236,514531092,"['SA', 'Apt 181 - 196', '192-A']"
237,245448939,"['SA', 'Apt 181 - 196', '192-B']"
238,550810467,"['SA', 'Apt 181 - 196', '192-C']"
239,719631263,"['SA', 'Apt 181 - 196', '192-D']"
240,202603155,"['SA', 'Apt 181 - 196', '193-B']"
241,899529345,"['SA', 'Apt 181 - 196', '193-A']"
242,229410174,"['SA', 'Apt 181 - 196', '193-C']"
243,412876114,"['SA', 'Apt 181 - 196', '193-D']"
244,782730368,"['SA', 'Apt 181 - 196', '194-A']"
245,783435711,"['SA', 'Apt 181 - 196', '194-B']"
246,355414944,"['SA', 'Apt 181 - 196', '194-C']"
247,866470954,"['SA', 'Apt 181 - 196', '194-D']"
248,584621022,"['SA', 'Apt 181 - 196', '195-A']"
249,281272413,"['SA', 'Apt 181 - 196', '195-B']"
250,967398430,"['SA', 'Apt 181 - 196', '195-C']"
251,880651188,"['SA', 'Apt 181 - 196', '195-D']"
252,205724506,"['SA', 'Apt 181 - 196', '196-B']"
253,285144094,"['SA', 'Apt 181 - 196', '196-D']"
254,582663467,"['SA', 'Apt 181 - 196', '196-C']"
255,626157441,"['SA', 'Apt 181 - 196', '196-A']"
256,316541638,"['SA', 'Apt 197 - 220', '197-A']"
257,502536559,"['SA', 'Apt 197 - 220', '197-B']"
258,933512901,"['SA', 'Apt 197 - 220', '197-C']"
259,416237762,"['SA', 'Apt 197 - 220', '197-D']"
260,923666995,"['SA', 'Apt 197 - 220', '198-A']"
261,225009177,"['SA', 'Apt 197 - 220', '198-B']"
262,368342491,"['SA', 'Apt 197 - 220', '198-C']"
263,812594775,"['SA', 'Apt 197 - 220', '198-D']"
264,141496288,"['SA', 'Apt 197 - 220', '199-A']"
265,363008697,"['SA', 'Apt 197 - 220', '199-B']"
266,404103070,"['SA', 'Apt 197 - 220', '199-C']"
267,222891387,"['SA', 'Apt 197 - 220', '199-D']"
268,152671275,"['SA', 'Apt 197 - 220', '200-A']"
269,336290667,"['SA', 'Apt 197 - 220', '200-B']"
270,461751824,"['SA', 'Apt 197 - 220', '200-C']"
271,172429847,"['SA', 'Apt 197 - 220', '200-D']"
272,728344198,"['SA', 'Apt 197 - 220', '201-A']"
273,920559714,"['SA', 'Apt 197 - 220', '201-B']"
274,275010301,"['SA', 'Apt 197 - 220', '201-C']"
275,153822188,"['SA', 'Apt 197 - 220', '201-D']"
276,386962291,"['SA', 'Apt 197 - 220', '202-C']"
277,173819064,"['SA', 'Apt 197 - 220', '202-B']"
278,906647955,"['SA', 'Apt 197 - 220', '202-A']"
279,207018112,"['SA', 'Apt 197 - 220', '202-D']"
280,402401537,"['SA', 'Apt 197 - 220', '203-A']"
281,110826757,"['SA', 'Apt 197 - 220', '203-B']"
282,513474680,"['SA', 'Apt 197 - 220', '203-C']"
283,755352461,"['SA', 'Apt 197 - 220', '203-D']"
284,609011718,"['SA', 'Apt 197 - 220', '204-C']"
285,663676576,"['SA', 'Apt 197 - 220', '204-B']"
286,859192170,"['SA', 'Apt 197 - 220', '204-A']"
287,115099059,"['SA', 'Apt 197 - 220', '204-D']"
288,366261417,"['SA', 'Apt 197 - 220', '205-A']"
289,860024630,"['SA', 'Apt 197 - 220', '205-B']"
290,727910793,"['SA', 'Apt 197 - 220', '205-C']"
291,986821871,"['SA', 'Apt 197 - 220', '205-D']"
292,481808761,"['SA', 'Apt 197 - 220', '206-D']"
293,490518285,"['SA', 'Apt 197 - 220', '206-B']"
294,841569904,"['SA', 'Apt 197 - 220', '206-C']"
295,765060458,"['SA', 'Apt 197 - 220', '206-A']"
296,295609075,"['SA', 'Apt 197 - 220', '207-A']"
297,172482738,"['SA', 'Apt 197 - 220', '207-B']"
298,979343873,"['SA', 'Apt 197 - 220', '207-C']"
299,462675756,"['SA', 'Apt 197 - 220', '207-D']"
300,213585378,"['SA', 'Apt 197 - 220', '208-A']"
301,666745066,"['SA', 'Apt 197 - 220', '208-B']"
302,235951488,"['SA', 'Apt 197 - 220', '208-C']"
303,649505149,"['SA', 'Apt 197 - 220', '208-D']"
304,198851720,"['SA', 'Apt 197 - 220', '209-A']"
305,841904446,"['SA', 'Apt 197 - 220', '209-C']"
306,407989608,"['SA', 'Apt 197 - 220', '209-B']"
307,371175427,"['SA', 'Apt 197 - 220', '209-D']"
308,961514395,"['SA', 'Apt 197 - 220', '210-A']"
309,222133989,"['SA', 'Apt 197 - 220', '210-B']"
310,131125423,"['SA', 'Apt 197 - 220', '210-C']"
311,492248445,"['SA', 'Apt 197 - 220', '210-D']"
312,724912714,"['SA', 'Apt 197 - 220', '211-A']"
313,831510499,"['SA', 'Apt 197 - 220', '211-B']"
314,526684425,"['SA', 'Apt 197 - 220', '211-C']"
315,987721240,"['SA', 'Apt 197 - 220', '211-D']"
316,351058258,"['SA', 'Apt 197 - 220', '212-D']"
317,585968528,"['SA', 'Apt 197 - 220', '212-B']"
318,742310209,"['SA', 'Apt 197 - 220', '212-C']"
319,725108310,"['SA', 'Apt 197 - 220', '212-A']"
320,515074443,"['SA', 'Apt 197 - 220', '213-A']"
321,963623481,"['SA', 'Apt 197 - 220', '213-B']"
322,116909959,"['SA', 'Apt 197 - 220', '213-C']"
323,688429319,"['SA', 'Apt 197 - 220', '213-D']"
324,721203309,"['SA', 'Apt 197 - 220', '214-D']"
325,157740697,"['SA', 'Apt 197 - 220', '214-B']"
326,164758435,"['SA', 'Apt 197 - 220', '214-C']"
327,607649192,"['SA', 'Apt 197 - 220', '214-A']"
328,616652198,"['SA', 'Apt 197 - 220', '215-A']"
329,832688353,"['SA', 'Apt 197 - 220', '215-D']"
330,192629323,"['SA', 'Apt 197 - 220', '215-B']"
331,762805802,"['SA', 'Apt 197 - 220', '215-C']"
332,913922528,"['SA', 'Apt 197 - 220', '216-A']"
333,977839372,"['SA', 'Apt 197 - 220', '216-B']"
334,747586089,"['SA', 'Apt 197 - 220', '216-C']"
335,220417849,"['SA', 'Apt 197 - 220', '216-D']"
336,740338010,"['SA', 'Apt 197 - 220', '217-A']"
337,302767160,"['SA', 'Apt 197 - 220', '217-B']"
338,623786777,"['SA', 'Apt 197 - 220', '217-C']"
339,391328636,"['SA', 'Apt 197 - 220', '217-D']"
340,123643526,"['SA', 'Apt 197 - 220', '218-A']"
341,515993453,"['SA', 'Apt 197 - 220', '218-B']"
342,490331826,"['SA', 'Apt 197 - 220', '218-C']"
343,607392265,"['SA', 'Apt 197 - 220', '218-D']"
344,271614099,"['SA', 'Apt 197 - 220', '219-A']"
345,342150878,"['SA', 'Apt 197 - 220', '219-B']"
346,957301021,"['SA', 'Apt 197 - 220', '219-C']"
347,415180860,"['SA', 'Apt 197 - 220', '219-D']"
348,949797271,"['SA', 'Apt 197 - 220', '220-A']"
349,274363708,"['SA', 'Apt 197 - 220', '220-B']"
350,911310661,"['SA', 'Apt 197 - 220', '220-C']"
351,736067033,"['SA', 'Apt 197 - 220', '220-D']"
352,597344439,"['BS', 'West', '201A-A']"
353,386524747,"['BS', 'West', '201A-B']"
354,395445271,"['BS', 'West', '201A-C']"
355,627995469,"['SA', 'Apt 221 - 244', '221-A']"
356,655269925,"['SA', 'Apt 221 - 244', '221-B']"
357,237555818,"['SA', 'Apt 221 - 244', '221-C']"
358,305694043,"['SA', 'Apt 221 - 244', '221-D']"
359,189700100,"['SA', 'Apt 221 - 244', '222-A']"
360,860789029,"['SA', 'Apt 221 - 244', '222-B']"
361,269560653,"['BS', 'West', '201A-D']"
362,724454371,"['SA', 'Apt 221 - 244', '222-C']"
363,955456927,"['SA', 'Apt 221 - 244', '222-D']"
364,703970671,"['SA', 'Apt 221 - 244', '223-A']"
365,916396461,"['SA', 'Apt 221 - 244', '223-B']"
366,487325596,"['SA', 'Apt 221 - 244', '223-C']"
367,414340853,"['SA', 'Apt 221 - 244', '223-D']"
368,431766621,"['SA', 'Apt 221 - 244', '224-A']"
369,110585324,"['SA', 'Apt 221 - 244', '224-D']"
370,100967070,"['SA', 'Apt 221 - 244', '224-C']"
371,736233529,"['BS', 'West', '201B-A']"
372,850115436,"['BS', 'West', '201B-B']"
373,418697449,"['SA', 'Apt 221 - 244', '224-B']"
374,296345096,"['BS', 'West', '201B-C']"
375,910020139,"['SA', 'Apt 221 - 244', '225-B']"
376,782525832,"['SA', 'Apt 221 - 244', '225-A']"
377,949451165,"['SA', 'Apt 221 - 244', '225-C']"
378,271836711,"['SA', 'Apt 221 - 244', '225-D']"
379,578217757,"['SA', 'Apt 221 - 244', '226-A']"
380,699726448,"['SA', 'Apt 221 - 244', '226-B']"
381,197413440,"['SA', 'Apt 221 - 244', '226-C']"
382,515273602,"['SA', 'Apt 221 - 244', '226-D']"
383,161309321,"['SA', 'Apt 221 - 244', '227-A']"
384,570023436,"['BS', 'West', '201B-D']"
385,492090277,"['SA', 'Apt 221 - 244', '227-B']"
386,846326213,"['BS', 'West', '202A-D']"
387,431850484,"['SA', 'Apt 221 - 244', '227-C']"
388,562751055,"['BS', 'West', '202A-B']"
389,213178528,"['SA', 'Apt 221 - 244', '227-D']"
390,811844416,"['SA', 'Apt 221 - 244', '228-A']"
391,473841916,"['BS', 'West', '202A-C']"
392,416426854,"['SA', 'Apt 221 - 244', '228-B']"
393,157634151,"['BS', 'West', '202A-A']"
394,883459565,"['SA', 'Apt 221 - 244', '228-C']"
395,992731649,"['BS', 'West', '202B-A']"
396,659950951,"['SA', 'Apt 221 - 244', '228-D']"
397,118442075,"['BS', 'West', '202B-B']"
398,367896908,"['SA', 'Apt 221 - 244', '229-A']"
399,306797381,"['SA', 'Apt 221 - 244', '229-B']"
400,819748081,"['BS', 'West', '202B-C']"
401,137065999,"['SA', 'Apt 221 - 244', '229-C']"
402,678512165,"['SA', 'Apt 221 - 244', '229-D']"
403,672388899,"['SA', 'Apt 221 - 244', '230-A']"
404,686048453,"['SA', 'Apt 221 - 244', '230-B']"
405,406745437,"['BS', 'West', '202B-D']"
406,627451874,"['SA', 'Apt 221 - 244', '230-C']"
407,349597294,"['BS', 'West', '203A-D']"
408,598332039,"['SA', 'Apt 221 - 244', '230-D']"
409,202084391,"['BS', 'West', '203A-B']"
410,860091479,"['SA', 'Apt 221 - 244', '231-A']"
411,598396162,"['SA', 'Apt 221 - 244', '231-B']"
412,474259550,"['BS', 'West', '203A-A']"
413,767895904,"['BS', 'West', '203A-C']"
414,912675600,"['BS', 'West', '203B-C']"
415,647489176,"['SA', 'Apt 221 - 244', '231-C']"
416,378427340,"['SA', 'Apt 221 - 244', '231-D']"
417,327230181,"['SA', 'Apt 221 - 244', '232-A']"
418,286679248,"['SA', 'Apt 221 - 244', '232-B']"
419,884856753,"['SA', 'Apt 221 - 244', '232-C']"
420,916091970,"['SA', 'Apt 221 - 244', '232-D']"
421,665079136,"['BS', 'West', '203B-B']"
422,249380925,"['SA', 'Apt 221 - 244', '233-A']"
423,453505538,"['SA', 'Apt 221 - 244', '233-B']"
424,679617778,"['SA', 'Apt 221 - 244', '233-C']"
425,884350912,"['SA', 'Apt 221 - 244', '233-D']"
426,298901509,"['SA', 'Apt 221 - 244', '234-A']"
427,493493414,"['SA', 'Apt 221 - 244', '234-B']"
428,503758743,"['BS', 'West', '203B-A']"
429,300305515,"['SA', 'Apt 221 - 244', '234-C']"
430,463767330,"['SA', 'Apt 221 - 244', '234-D']"
431,733028908,"['SA', 'Apt 221 - 244', '235-A']"
432,424545369,"['SA', 'Apt 221 - 244', '235-B']"
433,519400092,"['BS', 'West', '203B-D']"
434,125281709,"['BS', 'West', '204A-A']"
435,791077928,"['SA', 'Apt 221 - 244', '235-C']"
436,953891067,"['SA', 'Apt 221 - 244', '235-D']"
437,436535757,"['SA', 'Apt 221 - 244', '236-A']"
438,745805171,"['BS', 'West', '204A-B']"
439,591643274,"['SA', 'Apt 221 - 244', '236-B']"
440,262618975,"['BS', 'West', '204A-C']"
441,938881195,"['SA', 'Apt 221 - 244', '236-C']"
442,832015925,"['SA', 'Apt 221 - 244', '236-D']"
443,903907701,"['BS', 'West', '204A-D']"
444,857862981,"['SA', 'Apt 221 - 244', '237-A']"
445,344087765,"['BS', 'West', '204B-D']"
446,792777649,"['SA', 'Apt 221 - 244', '237-B']"
447,585397160,"['SA', 'Apt 221 - 244', '237-C']"
448,790721993,"['BS', 'West', '204B-B']"
449,706207019,"['SA', 'Apt 221 - 244', '237-D']"
450,285422354,"['SA', 'Apt 221 - 244', '238-A']"
451,855412750,"['SA', 'Apt 221 - 244', '238-B']"
452,573683323,"['SA', 'Apt 221 - 244', '238-C']"
453,723055877,"['SA', 'Apt 221 - 244', '238-D']"
454,340648202,"['SA', 'Apt 221 - 244', '239-B']"
455,774579179,"['BS', 'West', '204B-C']"
456,730769293,"['SA', 'Apt 221 - 244', '239-A']"
457,715998606,"['SA', 'Apt 221 - 244', '239-C']"
458,220679114,"['SA', 'Apt 221 - 244', '239-D']"
459,944823081,"['SA', 'Apt 221 - 244', '240-A']"
460,369524970,"['SA', 'Apt 221 - 244', '240-B']"
461,874272260,"['BS', 'West', '204B-A']"
462,843436971,"['BS', 'West', '206-A']"
463,489579420,"['BS', 'West', '206-B']"
464,890745606,"['BS', 'West', '206-C']"
465,670077337,"['BS', 'West', '206-D']"
466,681359606,"['SA', 'Apt 221 - 244', '240-C']"
467,177394914,"['SA', 'Apt 221 - 244', '240-D']"
468,186706365,"['SA', 'Apt 221 - 244', '241-D']"
469,570415751,"['SA', 'Apt 221 - 244', '241-B']"
470,206443565,"['SA', 'Apt 221 - 244', '241-C']"
471,797566327,"['SA', 'Apt 221 - 244', '241-A']"
472,941556538,"['BS', 'West', '208A-A']"
473,672393103,"['SA', 'Apt 221 - 244', '242-B']"
