,RUID,Assigned Rooms
134,849712026,"['SA', 'Apt 165 - 180', '166-C']"
135,739455600,"['SA', 'Apt 165 - 180', '166-D']"
136,367413973,"['SA', 'Apt 165 - 180', '167-D']"
137,441693088,"['SA', 'Apt 165 - 180', '167-B']"
138,391117645,"['SA', 'Apt 165 - 180', '167-C']"
139,540889642,"['SA', 'Apt 165 - 180', '167-A']"
140,396001838,"['SA', 'Apt 165 - 180', '168-A']"
141,266513857,"['SA', 'Apt 165 - 180', '168-B']"
142,706879490,"['SA', 'Apt 165 - 180', '168-D']"
143,937503993,"['SA', 'Apt 165 - 180', '168-C']"
144,772858993,"['SA', 'Apt 165 - 180', '169-A']"
145,562643797,"['SA', 'Apt 165 - 180', '169-B']"
146,164226938,"['SA', 'Apt 165 - 180', '169-C']"
147,819910544,"['SA', 'Apt 165 - 180', '169-D']"
148,443841948,"['SA', 'Apt 165 - 180', '170-A']"
149,783469332,"['SA', 'Apt 165 - 180', '170-B']"
150,410496650,"['SA', 'Apt 165 - 180', '170-C']"
151,256893657,"['SA', 'Apt 165 - 180', '170-D']"
152,618068348,"['SA', 'Apt 165 - 180', '171-A']"
153,774627109,"['SA', 'Apt 165 - 180', '171-B']"
154,814644023,"['SA', 'Apt 165 - 180', '171-C']"
155,111639038,"['SA', 'Apt 165 - 180', '171-D']"
156,794603652,"['SA', 'Apt 165 - 180', '172-A']"
157,729634404,"['SA', 'Apt 165 - 180', '172-B']"
158,373260264,"['SA', 'Apt 165 - 180', '172-C']"
159,271588479,"['SA', 'Apt 165 - 180', '172-D']"
160,574321768,"['SA', 'Apt 165 - 180', '173-A']"
161,466623163,"['SA', 'Apt 165 - 180', '173-B']"
162,167871836,"['SA', 'Apt 165 - 180', '173-C']"
163,448221156,"['SA', 'Apt 165 - 180', '173-D']"
164,364745703,"['SA', 'Apt 165 - 180', '174-A']"
165,336393788,"['SA', 'Apt 165 - 180', '174-B']"
166,460738079,"['SA', 'Apt 165 - 180', '174-C']"
167,488460171,"['SA', 'Apt 165 - 180', '174-D']"
168,117850272,"['BS', 'West', '201A-D']"
169,803531336,"['SA', 'Apt 165 - 180', '175-B']"
170,422602067,"['SA', 'Apt 165 - 180', '175-D']"
171,493945024,"['BS', 'West', '201A-B']"
172,473968594,"['BS', 'West', '201A-C']"
173,509738704,"['SA', 'Apt 165 - 180', '175-C']"
174,888217702,"['SA', 'Apt 165 - 180', '175-A']"
175,148319930,"['SA', 'Apt 165 - 180', '176-A']"
176,569496065,"['SA', 'Apt 165 - 180', '176-B']"
177,601003746,"['SA', 'Apt 165 - 180', '176-C']"
178,542354197,"['BS', 'West', '201A-A']"
179,466450248,"['SA', 'Apt 165 - 180', '176-D']"
180,203095444,"['SA', 'Apt 165 - 180', '177-A']"
181,416478612,"['BS', 'West', '201B-B']"
182,639086885,"['SA', 'Apt 165 - 180', '177-B']"
183,979846945,"['SA', 'Apt 165 - 180', '177-C']"
184,995554668,"['BS', 'West', '201B-A']"
185,413752259,"['SA', 'Apt 165 - 180', '177-D']"
186,869510163,"['SA', 'Apt 165 - 180', '178-A']"
187,603806570,"['SA', 'Apt 165 - 180', '178-B']"
188,754407647,"['SA', 'Apt 165 - 180', '178-C']"
189,983493868,"['SA', 'Apt 165 - 180', '178-D']"
190,725222199,"['BS', 'West', '201B-C']"
191,949792815,"['SA', 'Apt 165 - 180', '179-A']"
192,674915868,"['BS', 'West', '201B-D']"
193,651974551,"['SA', 'Apt 165 - 180', '179-B']"
194,951294784,"['SA', 'Apt 165 - 180', '179-C']"
195,142205293,"['SA', 'Apt 165 - 180', '179-D']"
196,883985745,"['SA', 'Apt 165 - 180', '180-B']"
197,876238080,"['SA', 'Apt 165 - 180', '180-A']"
198,217003181,"['SA', 'Apt 165 - 180', '180-C']"
199,715071230,"['SA', 'Apt 165 - 180', '180-D']"
200,258152063,"['SA', 'Apt 181 - 196', '181-A']"
201,950199133,"['SA', 'Apt 181 - 196', '181-B']"
202,414432622,"['BS', 'West', '202A-C']"
203,546291666,"['SA', 'Apt 181 - 196', '181-C']"
204,450808396,"['SA', 'Apt 181 - 196', '181-D']"
205,605175125,"['BS', 'West', '202A-B']"
206,701731186,"['SA', 'Apt 181 - 196', '182-D']"
207,769419315,"['BS', 'West', '202A-A']"
208,276583666,"['SA', 'Apt 181 - 196', '182-B']"
209,456657807,"['SA', 'Apt 181 - 196', '182-C']"
210,355885095,"['BS', 'West', '202A-D']"
211,654464401,"['SA', 'Apt 181 - 196', '182-A']"
212,445697834,"['BS', 'West', '202B-C']"
213,554223300,"['SA', 'Apt 181 - 196', '183-A']"
214,910269849,"['SA', 'Apt 181 - 196', '183-B']"
215,271061701,"['SA', 'Apt 181 - 196', '183-C']"
216,448210531,"['BS', 'West', '202B-B']"
217,524959652,"['SA', 'Apt 181 - 196', '183-D']"
218,723250600,"['SA', 'Apt 181 - 196', '184-A']"
219,335397921,"['BS', 'West', '202B-A']"
220,164071407,"['SA', 'Apt 181 - 196', '184-B']"
221,266185722,"['SA', 'Apt 181 - 196', '184-C']"
222,398441009,"['SA', 'Apt 181 - 196', '184-D']"
223,580527201,"['BS', 'West', '202B-D']"
224,801763962,"['SA', 'Apt 181 - 196', '185-B']"
225,651830977,"['SA', 'Apt 181 - 196', '185-A']"
226,442719822,"['BS', 'West', '203A-B']"
227,516312107,"['SA', 'Apt 181 - 196', '185-C']"
228,792883217,"['BS', 'West', '203A-D']"
229,958726231,"['BS', 'West', '203A-C']"
230,134609216,"['SA', 'Apt 181 - 196', '185-D']"
231,993039270,"['SA', 'Apt 181 - 196', '186-A']"
232,964280585,"['SA', 'Apt 181 - 196', '186-B']"
233,408863245,"['SA', 'Apt 181 - 196', '186-C']"
234,417724971,"['SA', 'Apt 181 - 196', '186-D']"
235,619176053,"['SA', 'Apt 181 - 196', '187-A']"
236,553869593,"['BS', 'West', '203A-A']"
237,754339370,"['SA', 'Apt 181 - 196', '187-B']"
238,655485904,"['BS', 'West', '203B-A']"
239,547775078,"['SA', 'Apt 181 - 196', '187-C']"
240,375316457,"['SA', 'Apt 181 - 196', '187-D']"
241,844977359,"['SA', 'Apt 181 - 196', '188-A']"
242,860551188,"['SA', 'Apt 181 - 196', '188-B']"
243,617155056,"['SA', 'Apt 181 - 196', '188-C']"
244,449234457,"['SA', 'Apt 181 - 196', '188-D']"
245,564873747,"['BS', 'West', '203B-B']"
246,186715534,"['SA', 'Apt 181 - 196', '189-A']"
247,287424759,"['SA', 'Apt 181 - 196', '189-B']"
248,908556294,"['SA', 'Apt 181 - 196', '189-C']"
249,409025507,"['SA', 'Apt 181 - 196', '189-D']"
250,296793321,"['SA', 'Apt 181 - 196', '190-A']"
251,475760257,"['BS', 'West', '203B-C']"
252,363394320,"['SA', 'Apt 181 - 196', '190-C']"
253,568722053,"['SA', 'Apt 181 - 196', '190-D']"
254,867888591,"['SA', 'Apt 181 - 196', '190-B']"
255,589052120,"['SA', 'Apt 181 - 196', '191-A']"
256,214808989,"['SA', 'Apt 181 - 196', '191-B']"
257,516246585,"['BS', 'West', '203B-D']"
258,445405445,"['SA', 'Apt 181 - 196', '191-C']"
259,930699028,"['BS', 'West', '204A-D']"
260,802098977,"['SA', 'Apt 181 - 196', '191-D']"
261,781107129,"['SA', 'Apt 181 - 196', '192-A']"
262,853328526,"['SA', 'Apt 181 - 196', '192-B']"
263,289651269,"['SA', 'Apt 181 - 196', '192-C']"
264,267311386,"['BS', 'West', '204A-A']"
265,972373711,"['SA', 'Apt 181 - 196', '192-D']"
266,196407100,"['BH', nan, '101-A']"
267,625854311,"['AH', nan, '101-A']"
268,672922531,"['AH', nan, '102-A']"
269,123375352,"['BH', nan, '102-A']"
270,840404285,"['BH', nan, '103-A']"
271,837296679,"['AH', nan, '103-A']"
272,955626321,"['BH', nan, '104-A']"
273,773229286,"['BH', nan, '105-A']"
274,910861333,"['BH', nan, '106-A']"
275,884949485,"['BH', nan, '107-A']"
276,992993660,"['BH', nan, '108-A']"
277,706534008,"['BH', nan, '109-A']"
278,801127322,"['BH', nan, '110-A']"
279,712170720,"['BH', nan, '111-A']"
280,435780561,"['BH', nan, '112-A']"
281,505658347,"['BH', nan, '113-A']"
282,602482065,"['AH', nan, '104-A']"
283,409987841,"['AH', nan, '105-A']"
284,310992762,"['BH', nan, '114-A']"
285,645449689,"['BH', nan, '115-A']"
286,531494667,"['BH', nan, '116-A']"
287,763989583,"['BH', nan, '117-A']"
288,933102938,"['BH', nan, '118-A']"
289,921630385,"['BH', nan, '201-A']"
290,879428686,"['BH', nan, '202-A']"
291,334230866,"['BH', nan, '203-A']"
292,258657550,"['AH', nan, '106-A']"
293,290612660,"['BH', nan, '204-A']"
294,170397791,"['BH', nan, '205-A']"
295,415860244,"['AH', nan, '107-A']"
296,493486941,"['BH', nan, '206-A']"
297,812567854,"['BH', nan, '207-A']"
298,234330483,"['BH', nan, '208-A']"
299,409987769,"['BH', nan, '209-A']"
300,588197434,"['BH', nan, '210-A']"
301,312573476,"['BH', nan, '211-A']"
302,906946340,"['BH', nan, '212-A']"
303,536387562,"['BH', nan, '213-A']"
304,179150272,"['BH', nan, '214-A']"
305,348063652,"['AH', nan, '108-A']"
306,721278569,"['BH', nan, '215-A']"
307,822574502,"['AH', nan, '109-A']"
308,698848206,"['BH', nan, '216-A']"
309,818519137,"['BH', nan, '217-A']"
310,887166908,"['BH', nan, '218-A']"
311,407472903,"['BH', nan, '218-B']"
312,436991749,"['BH', nan, '219-A']"
313,867981206,"['BH', nan, '219-B']"
314,439651592,"['BH', nan, '220-A']"
315,707463214,"['BH', nan, '220-B']"
316,205488598,"['AH', nan, '110-A']"
317,199303557,"['AH', nan, '111-A']"
318,230438574,"['BH', nan, '221-A']"
319,589846759,"['BH', nan, '221-B']"
320,769188773,"['BH', nan, '222-A']"
321,980872046,"['BH', nan, '222-B']"
322,449577618,"['BH', nan, '223-A']"
323,589149277,"['BH', nan, '223-B']"
324,327816071,"['BH', nan, '224-A']"
325,581707901,"['BH', nan, '224-B']"
326,476094596,"['BH', nan, '225-A']"
327,213617729,"['AH', nan, '112-A']"
328,241725591,"['BH', nan, '225-B']"
329,257234819,"['BH', nan, '226-A']"
330,994437398,"['BH', nan, '226-B']"
331,611833122,"['BH', nan, '227-A']"
332,994478960,"['BH', nan, '227-B']"
333,734132145,"['BH', nan, '228-A']"
334,653671098,"['BH', nan, '228-B']"
335,137475883,"['BH', nan, '229-A']"
336,515898453,"['BH', nan, '229-B']"
337,914992221,"['BH', nan, '230-A']"
338,529983101,"['AH', nan, '113-A']"
339,253327515,"['BH', nan, '230-B']"
340,588793201,"['AH', nan, '114-A']"
341,525160489,"['BH', nan, '231-A']"
342,194063196,"['BH', nan, '231-B']"
343,381477674,"['BH', nan, '232-A']"
344,571004009,"['AH', nan, '115-A']"
345,283246642,"['BH', nan, '232-B']"
346,477175778,"['BH', nan, '233-A']"
347,103193646,"['BH', nan, '233-B']"
348,364196599,"['BH', nan, '301-A']"
349,401004028,"['BH', nan, '302-A']"
350,880361356,"['AH', nan, '116-A']"
351,542399626,"['BH', nan, '303-A']"
352,201532008,"['AH', nan, '117-A']"
353,270054832,"['AH', nan, '118-A']"
354,915306243,"['BH', nan, '304-A']"
355,897137728,"['AH', nan, '201-A']"
356,248554076,"['AH', nan, '202-A']"
357,618149778,"['BH', nan, '305-A']"
358,583889674,"['BH', nan, '306-A']"
359,790508376,"['AH', nan, '203-A']"
360,265413936,"['BH', nan, '307-A']"
361,105043225,"['AH', nan, '204-A']"
362,259395214,"['BH', nan, '308-A']"
363,979294737,"['BH', nan, '309-A']"
364,738253046,"['AH', nan, '205-A']"
365,723617121,"['BH', nan, '310-A']"
366,430149684,"['BH', nan, '311-A']"
367,809481569,"['BH', nan, '312-A']"
368,734447239,"['BH', nan, '313-A']"
369,650621058,"['BH', nan, '314-A']"
370,771747781,"['BH', nan, '315-A']"
371,464278980,"['BH', nan, '316-A']"
372,942838646,"['BH', nan, '317-A']"
373,456644888,"['AH', nan, '206-A']"
374,712228293,"['AH', nan, '207-A']"
375,336125039,"['BH', nan, '317-B']"
376,675899917,"['BH', nan, '318-A']"
377,559649918,"['AH', nan, '208-A']"
378,184209702,"['BH', nan, '318-B']"
379,914396849,"['AH', nan, '209-A']"
380,621684800,"['BH', nan, '319-A']"
381,839433368,"['BH', nan, '319-B']"
382,440050632,"['BH', nan, '320-A']"
383,596165497,"['BH', nan, '320-B']"
384,201933229,"['BH', nan, '321-A']"
385,332790432,"['BH', nan, '321-B']"
386,303497600,"['BH', nan, '322-A']"
387,134130462,"['BH', nan, '322-B']"
388,915007915,"['BH', nan, '323-A']"
389,341147005,"['BH', nan, '323-B']"
390,686203462,"['BH', nan, '324-A']"
391,631989245,"['AH', nan, '210-A']"
392,421705738,"['BH', nan, '324-B']"
393,291198074,"['AH', nan, '211-A']"
394,359505619,"['BH', nan, '325-A']"
395,798457143,"['BH', nan, '325-B']"
396,847018820,"['BH', nan, '326-A']"
397,920686745,"['BH', nan, '326-B']"
398,997810462,"['BH', nan, '327-A']"
399,445026738,"['BH', nan, '327-B']"
400,117447993,"['BH', nan, '328-A']"
401,273813610,"['BH', nan, '328-B']"
402,315073013,"['BH', nan, '329-A']"
403,740763454,"['BH', nan, '329-B']"
404,269261966,"['BH', nan, '330-A']"
405,371806010,"['BH', nan, '330-B']"
406,726547792,"['BH', nan, '331-A']"
407,256728605,"['AH', nan, '212-A']"
408,644880451,"['BH', nan, '331-B']"
409,383760501,"['AH', nan, '213-A']"
410,890522528,"['BH', nan, '332-A']"
411,659461150,"['BH', nan, '332-B']"
412,954127685,"['BH', nan, '333-A']"
413,789764982,"['AH', nan, '214-A']"
414,883458990,"['AH', nan, '215-A']"
415,329168145,"['BH', nan, '333-B']"
416,896968750,"['BH', nan, '401-A']"
417,451231061,"['AH', nan, '216-A']"
418,127947747,"['BH', nan, '402-A']"
419,646938954,"['BH', nan, '403-A']"
420,546594055,"['BH', nan, '404-A']"
421,317613743,"['BH', nan, '405-A']"
422,212100057,"['BH', nan, '406-A']"
423,325177966,"['BH', nan, '407-A']"
424,208743772,"['BH', nan, '408-A']"
425,224954310,"['BH', nan, '409-A']"
426,117977806,"['BH', nan, '410-A']"
427,670732342,"['BH', nan, '411-A']"
428,445683678,"['BH', nan, '412-A']"
429,964701952,"['AH', nan, '217-A']"
430,213091473,"['BH', nan, '413-A']"
431,768129453,"['BH', nan, '414-A']"
432,596540155,"['BH', nan, '415-A']"
433,513509467,"['AH', nan, '218-A']"
434,502452344,"['BH', nan, '416-A']"
435,803058784,"['BH', nan, '417-A']"
436,284506990,"['BH', nan, '417-B']"
437,251406557,"['AH', nan, '218-B']"
438,263167705,"['AH', nan, '219-A']"
439,273836511,"['AH', nan, '219-B']"
440,128895252,"['AH', nan, '220-A']"
441,303389476,"['AH', nan, '220-B']"
442,115468430,"['AH', nan, '221-A']"
443,941055286,"['BH', nan, '418-A']"
444,576893173,"['AH', nan, '221-B']"
445,222587628,"['BH', nan, '418-B']"
446,994715895,"['BH', nan, '419-A']"
447,914172308,"['BH', nan, '419-B']"
448,754607324,"['BH', nan, '420-A']"
449,349291627,"['BH', nan, '420-B']"
450,194902489,"['AH', nan, '222-A']"
451,783359695,"['BH', nan, '421-A']"
452,735520213,"['AH', nan, '222-B']"
453,646128805,"['AH', nan, '223-A']"
454,181963749,"['BH', nan, '421-B']"
455,340853830,"['BH', nan, '422-A']"
456,539493261,"['BH', nan, '422-B']"
457,610719753,"['BH', nan, '423-A']"
458,361615905,"['BH', nan, '423-B']"
459,352829157,"['BH', nan, '424-A']"
460,796208655,"['BH', nan, '424-B']"
461,630100775,"['BH', nan, '425-A']"
462,687081464,"['BH', nan, '425-B']"
463,296147783,"['BH', nan, '426-A']"
464,170636402,"['BH', nan, '426-B']"
465,988900915,"['AH', nan, '223-B']"
466,291305044,"['BH', nan, '427-A']"
467,470134280,"['BH', nan, '427-B']"
468,687204436,"['AH', nan, '224-A']"
469,409654931,"['BH', nan, '428-A']"
470,182202087,"['BH', nan, '428-B']"
471,629274705,"['BH', nan, '429-A']"
472,578947188,"['BH', nan, '429-B']"
473,472789575,"['BH', nan, '430-A']"
474,142445750,"['AH', nan, '224-B']"
475,966849736,"['BH', nan, '430-B']"
476,670249107,"['BH', nan, '431-A']"
477,259201370,"['AH', nan, '225-A']"
478,829578367,"['BH', nan, '431-B']"
479,540839184,"['BH', nan, '432-A']"
480,636285942,"['AH', nan, '225-B']"
481,596872047,"['BH', nan, '432-B']"
482,262644734,"['AH', nan, '226-A']"
483,416427232,"['BH', nan, '433-A']"
484,126167101,"['AH', nan, '226-B']"
485,305804042,"['BH', nan, '433-B']"
486,759448221,"['MS', 'Low Rise', '6101-B']"
487,602153115,"['AH', nan, '227-A']"
488,179335783,"['MS', 'Low Rise', '6101-D']"
489,736739097,"['MS', 'Low Rise', '6101-C']"
490,482202866,"['MS', 'Low Rise', '6101-E']"
491,674297117,"['AH', nan, '227-B']"
492,711717852,"['MS', 'Low Rise', '6101-F']"
493,273355163,"['MS', 'Low Rise', '6101-A']"
494,812367625,"['MS', 'Low Rise', '6102-D']"
495,518102511,"['AH', nan, '228-A']"
496,830295007,"['AH', nan, '228-B']"
497,263803868,"['MS', 'Low Rise', '6102-F']"
498,589794011,"['MS', 'Low Rise', '6102-C']"
499,979366411,"['MS', 'Low Rise', '6102-E']"
500,216515580,"['MS', 'Low Rise', '6102-A']"
501,145029054,"['MS', 'Low Rise', '6102-B']"
502,826463833,"['AH', nan, '229-A']"
503,159065201,"['MS', 'Low Rise', '6103-E']"
504,443514542,"['MS', 'Low Rise', '6103-B']"
505,599031629,"['AH', nan, '229-B']"
506,204480435,"['MS', 'Low Rise', '6103-C']"
507,257092599,"['MS', 'Low Rise', '6103-A']"
508,742941399,"['MS', 'Low Rise', '6103-D']"
509,418741253,"['MS', 'Low Rise', '6103-F']"
510,419239004,"['AH', nan, '230-A']"
511,671222123,"['MS', 'Low Rise', '6201-E']"
512,679893689,"['MS', 'Low Rise', '6201-B']"
513,483408645,"['AH', nan, '230-B']"
514,557649632,"['AH', nan, '231-A']"
515,959738089,"['MS', 'Low Rise', '6201-D']"
516,826356893,"['MS', 'Low Rise', '6201-C']"
517,479043898,"['MS', 'Low Rise', '6201-A']"
518,355339665,"['MS', 'Low Rise', '6201-F']"
519,219601607,"['MS', 'Low Rise', '6202-E']"
520,734677284,"['MS', 'Low Rise', '6202-B']"
521,340957111,"['MS', 'Low Rise', '6202-C']"
522,616619210,"['MS', 'Low Rise', '6202-D']"
523,637963341,"['MS', 'Low Rise', '6202-A']"
524,967257878,"['AH', nan, '231-B']"
525,984268593,"['MS', 'Low Rise', '6202-F']"
526,742437467,"['MS', 'Low Rise', '6204-D']"
527,147879114,"['AH', nan, '232-A']"
528,336833817,"['MS', 'Low Rise', '6204-A']"
529,868364002,"['MS', 'Low Rise', '6204-C']"
530,489674535,"['AH', nan, '232-B']"
531,802202077,"['MS', 'Low Rise', '6204-F']"
532,574183541,"['MS', 'Low Rise', '6204-E']"
533,207053308,"['MS', 'Low Rise', '6204-B']"
534,879339275,"['MS', 'Low Rise', '6301-F']"
535,877462473,"['MS', 'Low Rise', '6301-D']"
536,538389663,"['AH', nan, '233-A']"
537,358227764,"['MS', 'Low Rise', '6301-C']"
538,743714036,"['MS', 'Low Rise', '6301-A']"
539,883007000,"['MS', 'Low Rise', '6301-E']"
540,161836875,"['MS', 'Low Rise', '6301-B']"
541,517644974,"['AH', nan, '233-B']"
542,817875562,"['AH', nan, '301-A']"
543,811878513,"['MS', 'Low Rise', '6302-E']"
544,125184721,"['MS', 'Low Rise', '6302-F']"
545,987510592,"['MS', 'Low Rise', '6302-A']"
