,RUID,Assigned Rooms
225,701731186,"['SA', 'Apt 181 - 196', '184-C']"
226,398441009,"['SA', 'Apt 181 - 196', '184-D']"
227,408863245,"['SA', 'Apt 181 - 196', '185-A']"
228,266185722,"['SA', 'Apt 181 - 196', '185-B']"
229,958726231,"['BS', 'West', '203A-D']"
230,134609216,"['SA', 'Apt 181 - 196', '185-C']"
231,296793321,"['SA', 'Apt 181 - 196', '185-D']"
232,409025507,"['SA', 'Apt 181 - 196', '186-A']"
233,355885095,"['BS', 'West', '203B-D']"
234,949792815,"['SA', 'Apt 181 - 196', '186-D']"
235,456657807,"['SA', 'Apt 181 - 196', '186-C']"
236,601003746,"['SA', 'Apt 181 - 196', '186-B']"
237,542354197,"['BS', 'West', '203B-A']"
238,516312107,"['SA', 'Apt 181 - 196', '187-A']"
239,546291666,"['SA', 'Apt 181 - 196', '187-B']"
240,754407647,"['SA', 'Apt 181 - 196', '187-C']"
241,725222199,"['BS', 'West', '203B-C']"
242,950199133,"['SA', 'Apt 181 - 196', '187-D']"
243,164071407,"['SA', 'Apt 181 - 196', '188-A']"
244,276583666,"['SA', 'Apt 181 - 196', '188-B']"
245,769419315,"['BS', 'West', '203B-B']"
246,442719822,"['BS', 'West', '204A-D']"
247,603806570,"['SA', 'Apt 181 - 196', '188-C']"
248,375316457,"['SA', 'Apt 181 - 196', '188-D']"
249,509738704,"['SA', 'Apt 181 - 196', '189-C']"
250,422602067,"['SA', 'Apt 181 - 196', '189-B']"
251,801763962,"['SA', 'Apt 181 - 196', '189-A']"
252,651830977,"['SA', 'Apt 181 - 196', '189-D']"
253,445405445,"['SA', 'Apt 181 - 196', '190-A']"
254,715071230,"['SA', 'Apt 181 - 196', '190-B']"
255,910269849,"['SA', 'Apt 181 - 196', '190-C']"
256,860551188,"['SA', 'Apt 181 - 196', '190-D']"
257,417724971,"['SA', 'Apt 181 - 196', '191-A']"
258,258152063,"['SA', 'Apt 181 - 196', '191-B']"
259,475760257,"['BS', 'West', '204A-B']"
260,876238080,"['SA', 'Apt 181 - 196', '191-C']"
261,554223300,"['SA', 'Apt 181 - 196', '191-D']"
262,547775078,"['SA', 'Apt 181 - 196', '192-B']"
263,450808396,"['SA', 'Apt 181 - 196', '192-A']"
264,589052120,"['SA', 'Apt 181 - 196', '192-C']"
265,148319930,"['SA', 'Apt 181 - 196', '192-D']"
266,316674062,"['BH', nan, '101-A']"
267,360700164,"['BH', nan, '102-A']"
268,647407094,"['AH', nan, '101-A']"
269,951312696,"['BH', nan, '103-A']"
270,393399532,"['BH', nan, '104-A']"
271,479043898,"['BH', nan, '105-A']"
272,129147115,"['BH', nan, '106-A']"
273,364196599,"['BH', nan, '107-A']"
274,258673082,"['BH', nan, '108-A']"
275,510882264,"['BH', nan, '109-A']"
276,459068146,"['BH', nan, '110-A']"
277,739529769,"['AH', nan, '102-A']"
278,642736042,"['AH', nan, '103-A']"
279,759448221,"['BH', nan, '111-A']"
280,210739890,"['BH', nan, '112-A']"
281,895289065,"['BH', nan, '113-A']"
282,884990458,"['BH', nan, '114-A']"
283,896968750,"['BH', nan, '115-A']"
284,440050632,"['BH', nan, '116-A']"
285,734447239,"['BH', nan, '117-A']"
286,414918861,"['AH', nan, '104-A']"
287,439788017,"['BH', nan, '118-A']"
288,916431423,"['AH', nan, '105-A']"
289,467581848,"['AH', nan, '106-A']"
290,203309392,"['BH', nan, '201-A']"
291,959360847,"['BH', nan, '202-A']"
292,117977806,"['BH', nan, '203-A']"
293,232024640,"['AH', nan, '107-A']"
294,616619210,"['BH', nan, '204-A']"
295,310914014,"['AH', nan, '108-A']"
296,577168411,"['BH', nan, '205-A']"
297,108682592,"['BH', nan, '206-A']"
298,875298900,"['BH', nan, '207-A']"
299,922337778,"['BH', nan, '208-A']"
300,115468430,"['AH', nan, '109-A']"
301,822327550,"['BH', nan, '209-A']"
302,921270014,"['BH', nan, '210-A']"
303,755828417,"['BH', nan, '211-A']"
304,229130744,"['AH', nan, '110-A']"
305,140392985,"['AH', nan, '111-A']"
306,594343447,"['AH', nan, '112-A']"
307,881617958,"['AH', nan, '113-A']"
308,741425199,"['BH', nan, '212-A']"
309,251406557,"['AH', nan, '114-A']"
310,997810462,"['BH', nan, '213-A']"
311,587073695,"['AH', nan, '115-A']"
312,884843803,"['BH', nan, '214-A']"
313,642070694,"['AH', nan, '116-A']"
314,340957111,"['BH', nan, '215-A']"
315,653671098,"['BH', nan, '216-A']"
316,211941791,"['AH', nan, '117-A']"
317,768535837,"['BH', nan, '217-A']"
318,646938954,"['BH', nan, '218-A']"
319,704314291,"['BH', nan, '218-B']"
320,456479867,"['BH', nan, '219-A']"
321,856504313,"['BH', nan, '219-B']"
322,291198074,"['AH', nan, '118-A']"
323,807270304,"['AH', nan, '201-A']"
324,199167784,"['AH', nan, '202-A']"
325,268379002,"['AH', nan, '203-A']"
326,298428205,"['BH', nan, '220-A']"
327,430276851,"['AH', nan, '204-A']"
328,588793201,"['AH', nan, '205-A']"
329,517531682,"['AH', nan, '206-A']"
330,833714972,"['AH', nan, '207-A']"
331,289949749,"['AH', nan, '208-A']"
332,956588151,"['AH', nan, '209-A']"
333,213617729,"['AH', nan, '210-A']"
334,145955252,"['BH', nan, '220-B']"
335,553298078,"['AH', nan, '211-A']"
336,839433368,"['BH', nan, '221-A']"
337,287048047,"['BH', nan, '221-B']"
338,915306243,"['BH', nan, '222-A']"
339,305480722,"['BH', nan, '222-B']"
340,371806010,"['BH', nan, '223-A']"
341,766982723,"['AH', nan, '212-A']"
342,912719721,"['BH', nan, '223-B']"
343,584965899,"['BH', nan, '224-A']"
344,281664400,"['BH', nan, '224-B']"
345,819402823,"['AH', nan, '213-A']"
346,887166908,"['BH', nan, '225-A']"
347,711124439,"['AH', nan, '214-A']"
348,395473880,"['BH', nan, '225-B']"
349,942838646,"['BH', nan, '226-A']"
350,611833122,"['BH', nan, '226-B']"
351,221772677,"['BH', nan, '227-A']"
352,321030351,"['BH', nan, '227-B']"
353,429113741,"['BH', nan, '228-A']"
354,941055286,"['BH', nan, '228-B']"
355,897137728,"['AH', nan, '215-A']"
356,828047848,"['BH', nan, '229-A']"
357,334095248,"['BH', nan, '229-B']"
358,730988561,"['BH', nan, '230-A']"
359,475780165,"['BH', nan, '230-B']"
360,378697411,"['AH', nan, '216-A']"
361,269944691,"['BH', nan, '231-A']"
362,879428686,"['BH', nan, '231-B']"
363,306496637,"['BH', nan, '232-A']"
364,252554506,"['BH', nan, '232-B']"
365,127927512,"['AH', nan, '217-A']"
366,222587628,"['BH', nan, '233-A']"
367,718222887,"['BH', nan, '233-B']"
368,198708697,"['AH', nan, '218-A']"
369,258657550,"['AH', nan, '218-B']"
370,987172463,"['AH', nan, '219-A']"
371,251558272,"['BH', nan, '301-A']"
372,646607944,"['BH', nan, '302-A']"
373,176664735,"['BH', nan, '303-A']"
374,752060330,"['BH', nan, '304-A']"
375,985136808,"['BH', nan, '305-A']"
376,890522528,"['BH', nan, '306-A']"
377,513509467,"['AH', nan, '219-B']"
378,184209702,"['BH', nan, '307-A']"
379,722177230,"['BH', nan, '308-A']"
380,265700029,"['BH', nan, '309-A']"
381,630100775,"['BH', nan, '310-A']"
382,921631731,"['AH', nan, '220-A']"
383,610118208,"['AH', nan, '220-B']"
384,571004009,"['AH', nan, '221-A']"
385,672877814,"['BH', nan, '311-A']"
386,121933269,"['BH', nan, '312-A']"
387,568013423,"['BH', nan, '313-A']"
388,586886102,"['BH', nan, '314-A']"
389,176269572,"['BH', nan, '315-A']"
390,701942823,"['AH', nan, '221-B']"
391,980872046,"['BH', nan, '316-A']"
392,602153115,"['AH', nan, '222-A']"
393,290612660,"['BH', nan, '317-A']"
394,823498258,"['BH', nan, '317-B']"
395,992993660,"['BH', nan, '318-A']"
396,135703903,"['BH', nan, '318-B']"
397,585552394,"['BH', nan, '319-A']"
398,745077899,"['BH', nan, '319-B']"
399,733222264,"['BH', nan, '320-A']"
400,576050815,"['BH', nan, '320-B']"
401,592011891,"['AH', nan, '222-B']"
402,295440189,"['BH', nan, '321-A']"
403,537261233,"['AH', nan, '223-A']"
404,559649918,"['AH', nan, '223-B']"
405,168867044,"['AH', nan, '224-A']"
406,773229286,"['BH', nan, '321-B']"
407,341819057,"['BH', nan, '322-A']"
408,687081464,"['BH', nan, '322-B']"
409,423270124,"['BH', nan, '323-A']"
410,931930955,"['AH', nan, '224-B']"
411,734132145,"['BH', nan, '323-B']"
412,802202077,"['BH', nan, '324-A']"
413,310992762,"['BH', nan, '324-B']"
414,738200907,"['AH', nan, '225-A']"
415,236347068,"['BH', nan, '325-A']"
416,884581997,"['BH', nan, '325-B']"
417,674568707,"['AH', nan, '225-B']"
418,713468202,"['AH', nan, '226-A']"
419,283164921,"['BH', nan, '326-A']"
420,429961942,"['BH', nan, '326-B']"
421,254960363,"['AH', nan, '226-B']"
422,344474786,"['BH', nan, '327-A']"
423,296616084,"['BH', nan, '327-B']"
424,580362818,"['BH', nan, '328-A']"
425,455759439,"['BH', nan, '328-B']"
426,315073013,"['BH', nan, '329-A']"
427,153501118,"['AH', nan, '227-A']"
428,201277777,"['BH', nan, '329-B']"
429,290701841,"['AH', nan, '227-B']"
430,885951371,"['BH', nan, '330-A']"
431,443263098,"['BH', nan, '330-B']"
432,977893879,"['BH', nan, '331-A']"
433,380898263,"['AH', nan, '228-A']"
434,205488598,"['AH', nan, '228-B']"
435,686146816,"['BH', nan, '331-B']"
436,674297117,"['AH', nan, '229-A']"
437,868364002,"['BH', nan, '332-A']"
438,335690200,"['BH', nan, '332-B']"
439,863163600,"['AH', nan, '229-B']"
440,562930553,"['AH', nan, '230-A']"
441,553236894,"['AH', nan, '230-B']"
442,415860244,"['AH', nan, '231-A']"
443,349042280,"['BH', nan, '333-A']"
444,880361356,"['AH', nan, '231-B']"
445,359505619,"['BH', nan, '333-B']"
446,204344371,"['AH', nan, '232-A']"
447,201532008,"['AH', nan, '232-B']"
448,257234819,"['BH', nan, '401-A']"
449,585952907,"['BH', nan, '402-A']"
450,557649632,"['AH', nan, '233-A']"
451,663601485,"['AH', nan, '233-B']"
452,358069713,"['AH', nan, '301-A']"
453,982649949,"['BH', nan, '403-A']"
454,962893565,"['BH', nan, '404-A']"
455,340853830,"['BH', nan, '405-A']"
456,338329230,"['BH', nan, '406-A']"
457,216515580,"['BH', nan, '407-A']"
458,734677284,"['BH', nan, '408-A']"
459,520204719,"['BH', nan, '409-A']"
460,968810557,"['BH', nan, '410-A']"
461,709785237,"['BH', nan, '411-A']"
462,902436031,"['BH', nan, '412-A']"
463,755098551,"['BH', nan, '413-A']"
464,145029054,"['BH', nan, '414-A']"
465,753299186,"['BH', nan, '415-A']"
466,436991749,"['BH', nan, '416-A']"
467,812367625,"['BH', nan, '417-A']"
468,483408645,"['AH', nan, '302-A']"
469,562620228,"['BH', nan, '417-B']"
470,551483117,"['AH', nan, '303-A']"
471,841825685,"['BH', nan, '418-A']"
472,742941399,"['BH', nan, '418-B']"
473,673909256,"['AH', nan, '304-A']"
474,363607839,"['AH', nan, '305-A']"
475,708708163,"['BH', nan, '419-A']"
476,805955716,"['BH', nan, '419-B']"
477,464278980,"['BH', nan, '420-A']"
478,678264331,"['AH', nan, '306-A']"
479,477175778,"['BH', nan, '420-B']"
480,661325367,"['BH', nan, '421-A']"
481,247625075,"['BH', nan, '421-B']"
482,336833817,"['BH', nan, '422-A']"
483,645449689,"['BH', nan, '422-B']"
484,409987841,"['AH', nan, '307-A']"
485,368213059,"['AH', nan, '308-A']"
486,409987769,"['BH', nan, '423-A']"
487,753649856,"['BH', nan, '423-B']"
488,315136820,"['BH', nan, '424-A']"
489,820896041,"['AH', nan, '309-A']"
490,161189732,"['BH', nan, '424-B']"
491,769442608,"['BH', nan, '425-A']"
492,672637025,"['BH', nan, '425-B']"
493,581725498,"['AH', nan, '310-A']"
494,445026738,"['BH', nan, '426-A']"
495,576927297,"['AH', nan, '311-A']"
496,163153672,"['BH', nan, '426-B']"
497,293092612,"['BH', nan, '427-A']"
498,821518682,"['AH', nan, '312-A']"
499,494333406,"['AH', nan, '313-A']"
500,595905530,"['BH', nan, '427-B']"
501,783359695,"['BH', nan, '428-A']"
502,811878513,"['BH', nan, '428-B']"
503,921630385,"['BH', nan, '429-A']"
504,597942452,"['BH', nan, '429-B']"
505,153767420,"['BH', nan, '430-A']"
506,349291627,"['BH', nan, '430-B']"
507,493486941,"['BH', nan, '431-A']"
508,140719502,"['BH', nan, '431-B']"
509,768129453,"['BH', nan, '432-A']"
510,589149277,"['BH', nan, '432-B']"
511,529983101,"['AH', nan, '314-A']"
512,940848137,"['AH', nan, '315-A']"
513,794333992,"['BH', nan, '433-A']"
514,237083698,"['BH', nan, '433-B']"
515,892843580,"['MS', 'Low Rise', '6101-F']"
516,699792784,"['AH', nan, '316-A']"
517,483580341,"['MS', 'Low Rise', '6101-B']"
518,662498234,"['MS', 'Low Rise', '6101-A']"
519,341147005,"['MS', 'Low Rise', '6101-D']"
520,103193646,"['MS', 'Low Rise', '6101-E']"
521,348063652,"['AH', nan, '317-A']"
522,189632404,"['MS', 'Low Rise', '6101-C']"
523,301095401,"['AH', nan, '317-B']"
524,146649837,"['AH', nan, '318-A']"
525,872095597,"['MS', 'Low Rise', '6102-D']"
526,179285778,"['MS', 'Low Rise', '6102-F']"
527,303658614,"['AH', nan, '318-B']"
528,253327515,"['MS', 'Low Rise', '6102-C']"
529,665003092,"['MS', 'Low Rise', '6102-B']"
530,302221555,"['MS', 'Low Rise', '6102-E']"
531,105043225,"['AH', nan, '319-A']"
532,771287411,"['MS', 'Low Rise', '6102-A']"
533,324917425,"['MS', 'Low Rise', '6103-C']"
534,914396849,"['AH', nan, '319-B']"
535,123409549,"['MS', 'Low Rise', '6103-B']"
536,819951781,"['AH', nan, '320-A']"
537,470134280,"['MS', 'Low Rise', '6103-A']"
538,599031629,"['AH', nan, '320-B']"
539,441866678,"['AH', nan, '321-A']"
540,455203763,"['MS', 'Low Rise', '6103-D']"
541,646128805,"['AH', nan, '321-B']"
542,883007000,"['MS', 'Low Rise', '6103-E']"
543,303497600,"['MS', 'Low Rise', '6103-F']"
544,341476052,"['MS', 'Low Rise', '6201-A']"
545,829578367,"['MS', 'Low Rise', '6201-B']"
546,596540155,"['MS', 'Low Rise', '6201-C']"
547,665304430,"['MS', 'Low Rise', '6201-D']"
548,230974349,"['MS', 'Low Rise', '6201-E']"
549,117447993,"['MS', 'Low Rise', '6201-F']"
550,387776380,"['AH', nan, '322-A']"
551,437573670,"['MS', 'Low Rise', '6202-C']"
