,RUID,Assigned Rooms
72,207240858,"['SA', 'Apt 149 - 164', '151-D']"
73,665306954,"['SA', 'Apt 149 - 164', '151-B']"
74,228255825,"['SA', 'Apt 149 - 164', '151-A']"
75,826635682,"['SA', 'Apt 149 - 164', '151-C']"
76,235100391,"['SA', 'Apt 149 - 164', '152-A']"
77,322756208,"['SA', 'Apt 149 - 164', '152-B']"
78,657824192,"['SA', 'Apt 149 - 164', '152-C']"
79,872519266,"['SA', 'Apt 149 - 164', '152-D']"
80,123121265,"['SA', 'Apt 149 - 164', '153-D']"
81,624445099,"['SA', 'Apt 149 - 164', '153-A']"
82,548748934,"['SA', 'Apt 149 - 164', '153-C']"
83,218978006,"['SA', 'Apt 149 - 164', '153-B']"
84,701872997,"['SA', 'Apt 149 - 164', '154-C']"
85,830578029,"['SA', 'Apt 149 - 164', '154-B']"
86,478435780,"['SA', 'Apt 149 - 164', '154-D']"
87,387703520,"['SA', 'Apt 149 - 164', '154-A']"
88,111497685,"['SA', 'Apt 149 - 164', '155-C']"
89,681520688,"['SA', 'Apt 149 - 164', '155-B']"
90,405883909,"['SA', 'Apt 149 - 164', '155-A']"
91,829974117,"['SA', 'Apt 149 - 164', '155-D']"
92,220677145,"['SA', 'Apt 149 - 164', '156-B']"
93,754337950,"['SA', 'Apt 149 - 164', '156-A']"
94,830992886,"['SA', 'Apt 149 - 164', '156-C']"
95,245404666,"['SA', 'Apt 149 - 164', '156-D']"
96,272852563,"['SA', 'Apt 149 - 164', '157-B']"
97,176192101,"['SA', 'Apt 149 - 164', '157-D']"
98,630823011,"['SA', 'Apt 149 - 164', '157-A']"
99,626144661,"['SA', 'Apt 149 - 164', '157-C']"
100,237560088,"['SA', 'Apt 149 - 164', '158-D']"
101,755331365,"['SA', 'Apt 149 - 164', '158-A']"
102,416631404,"['SA', 'Apt 149 - 164', '158-C']"
103,501018462,"['SA', 'Apt 149 - 164', '158-B']"
104,977522906,"['SA', 'Apt 149 - 164', '159-A']"
105,916279542,"['SA', 'Apt 149 - 164', '159-B']"
106,195136134,"['SA', 'Apt 149 - 164', '159-C']"
107,421348960,"['SA', 'Apt 149 - 164', '159-D']"
108,242443437,"['SA', 'Apt 149 - 164', '160-A']"
109,456856068,"['SA', 'Apt 149 - 164', '160-D']"
110,431227454,"['SA', 'Apt 149 - 164', '160-C']"
111,500950555,"['SA', 'Apt 149 - 164', '160-B']"
112,332790009,"['SA', 'Apt 149 - 164', '161-D']"
113,613829497,"['SA', 'Apt 149 - 164', '161-B']"
114,812006018,"['SA', 'Apt 149 - 164', '161-C']"
115,915021141,"['SA', 'Apt 149 - 164', '161-A']"
116,118395035,"['SA', 'Apt 149 - 164', '162-B']"
117,453553991,"['SA', 'Apt 149 - 164', '162-D']"
118,814205403,"['SA', 'Apt 149 - 164', '162-A']"
119,898020175,"['SA', 'Apt 149 - 164', '162-C']"
120,235801524,"['SA', 'Apt 149 - 164', '163-A']"
121,127812714,"['SA', 'Apt 149 - 164', '163-B']"
122,312170287,"['SA', 'Apt 149 - 164', '163-C']"
123,968623342,"['SA', 'Apt 149 - 164', '163-D']"
124,884833845,"['SA', 'Apt 149 - 164', '164-C']"
125,312463212,"['SA', 'Apt 149 - 164', '164-B']"
126,899960331,"['SA', 'Apt 149 - 164', '164-D']"
127,120764310,"['SA', 'Apt 149 - 164', '164-A']"
128,998413776,"['SA', 'Apt 165 - 180', '165-A']"
129,679203803,"['SA', 'Apt 165 - 180', '165-B']"
130,271142225,"['SA', 'Apt 165 - 180', '165-C']"
131,124360273,"['SA', 'Apt 165 - 180', '165-D']"
132,381799424,"['SA', 'Apt 165 - 180', '166-B']"
133,708379497,"['SA', 'Apt 165 - 180', '166-D']"
134,280087476,"['SA', 'Apt 165 - 180', '166-C']"
135,801334382,"['SA', 'Apt 165 - 180', '166-A']"
136,808209660,"['SA', 'Apt 165 - 180', '167-A']"
137,645626769,"['SA', 'Apt 165 - 180', '167-D']"
138,900294641,"['SA', 'Apt 165 - 180', '167-C']"
139,103279700,"['SA', 'Apt 165 - 180', '167-B']"
140,945815688,"['SA', 'Apt 165 - 180', '168-C']"
141,940833526,"['SA', 'Apt 165 - 180', '168-D']"
142,712589349,"['SA', 'Apt 165 - 180', '168-A']"
143,199040425,"['SA', 'Apt 165 - 180', '168-B']"
144,293949758,"['SA', 'Apt 165 - 180', '169-D']"
145,743926919,"['SA', 'Apt 165 - 180', '169-C']"
146,886868976,"['SA', 'Apt 165 - 180', '169-A']"
147,239604896,"['SA', 'Apt 165 - 180', '169-B']"
148,897130133,"['SA', 'Apt 165 - 180', '170-A']"
149,506829005,"['SA', 'Apt 165 - 180', '170-D']"
150,217646579,"['SA', 'Apt 165 - 180', '170-C']"
151,920360732,"['SA', 'Apt 165 - 180', '170-B']"
152,491878155,"['SA', 'Apt 165 - 180', '171-A']"
153,751283639,"['SA', 'Apt 165 - 180', '171-B']"
154,985563551,"['SA', 'Apt 165 - 180', '171-C']"
155,134917145,"['SA', 'Apt 165 - 180', '171-D']"
156,570558252,"['SA', 'Apt 165 - 180', '172-A']"
157,395027204,"['SA', 'Apt 165 - 180', '172-B']"
158,492530871,"['SA', 'Apt 165 - 180', '172-C']"
159,725611979,"['SA', 'Apt 165 - 180', '172-D']"
160,785947678,"['SA', 'Apt 165 - 180', '173-C']"
161,508325503,"['SA', 'Apt 165 - 180', '173-A']"
162,619769760,"['SA', 'Apt 165 - 180', '173-D']"
163,398016271,"['SA', 'Apt 165 - 180', '173-B']"
164,758701139,"['SA', 'Apt 165 - 180', '174-A']"
165,719583444,"['SA', 'Apt 165 - 180', '174-C']"
166,593386504,"['SA', 'Apt 165 - 180', '174-B']"
167,708618762,"['SA', 'Apt 165 - 180', '174-D']"
168,246292891,"['SA', 'Apt 165 - 180', '175-C']"
169,693423974,"['SA', 'Apt 165 - 180', '175-B']"
170,443172403,"['SA', 'Apt 165 - 180', '175-D']"
171,779941164,"['SA', 'Apt 165 - 180', '175-A']"
172,635712485,"['SA', 'Apt 165 - 180', '176-D']"
173,475668286,"['SA', 'Apt 165 - 180', '176-A']"
174,356942659,"['BS', 'West', '201A-B']"
175,371687366,"['SA', 'Apt 165 - 180', '176-C']"
176,873416668,"['SA', 'Apt 165 - 180', '176-B']"
177,846875439,"['SA', 'Apt 165 - 180', '177-C']"
178,599537905,"['BS', 'West', '201A-D']"
179,673412387,"['SA', 'Apt 165 - 180', '177-B']"
180,404783945,"['SA', 'Apt 165 - 180', '177-A']"
181,711333981,"['BS', 'West', '201A-C']"
182,979154090,"['SA', 'Apt 165 - 180', '177-D']"
183,712701549,"['BS', 'West', '201A-A']"
184,452113684,"['BS', 'West', '201B-A']"
185,788083481,"['SA', 'Apt 165 - 180', '178-C']"
186,258774962,"['SA', 'Apt 165 - 180', '178-A']"
187,631871578,"['BS', 'West', '201B-B']"
188,404132341,"['BS', 'West', '201B-C']"
189,165740564,"['SA', 'Apt 165 - 180', '178-B']"
190,741979671,"['SA', 'Apt 165 - 180', '178-D']"
191,251388255,"['SA', 'Apt 165 - 180', '179-B']"
192,950328706,"['SA', 'Apt 165 - 180', '179-C']"
193,407128583,"['BS', 'West', '201B-D']"
194,580810313,"['SA', 'Apt 165 - 180', '179-D']"
195,585749760,"['SA', 'Apt 165 - 180', '179-A']"
196,229111712,"['SA', 'Apt 165 - 180', '180-D']"
197,260187009,"['SA', 'Apt 165 - 180', '180-A']"
198,370279797,"['SA', 'Apt 165 - 180', '180-C']"
199,265647131,"['BS', 'West', '202A-C']"
200,348938666,"['BS', 'West', '202A-B']"
201,416536178,"['SA', 'Apt 165 - 180', '180-B']"
202,453606460,"['SA', 'Apt 181 - 196', '181-B']"
203,263521161,"['SA', 'Apt 181 - 196', '181-C']"
204,439020608,"['SA', 'Apt 181 - 196', '181-D']"
205,931090335,"['SA', 'Apt 181 - 196', '181-A']"
206,300040685,"['BS', 'West', '202A-D']"
207,842781593,"['SA', 'Apt 181 - 196', '182-A']"
208,181677577,"['SA', 'Apt 181 - 196', '182-C']"
209,843774388,"['SA', 'Apt 181 - 196', '182-B']"
210,259235621,"['BS', 'West', '202A-A']"
211,903239111,"['BS', 'West', '202B-B']"
212,921219547,"['BS', 'West', '202B-A']"
213,787243002,"['SA', 'Apt 181 - 196', '182-D']"
214,425049319,"['SA', 'Apt 181 - 196', '183-B']"
215,473480806,"['SA', 'Apt 181 - 196', '183-C']"
216,277610785,"['SA', 'Apt 181 - 196', '183-D']"
217,331301633,"['SA', 'Apt 181 - 196', '183-A']"
218,391871370,"['BS', 'West', '202B-C']"
219,633205221,"['SA', 'Apt 181 - 196', '184-B']"
220,324418033,"['SA', 'Apt 181 - 196', '184-D']"
221,387607677,"['SA', 'Apt 181 - 196', '184-A']"
222,375797132,"['SA', 'Apt 181 - 196', '184-C']"
223,776731345,"['SA', 'Apt 181 - 196', '185-D']"
224,883053469,"['BS', 'West', '202B-D']"
225,826944304,"['SA', 'Apt 181 - 196', '185-A']"
226,545634234,"['BS', 'West', '203A-B']"
227,349706137,"['SA', 'Apt 181 - 196', '185-C']"
228,315887469,"['SA', 'Apt 181 - 196', '185-B']"
229,778271980,"['BS', 'West', '203A-C']"
230,925776060,"['SA', 'Apt 181 - 196', '186-B']"
231,650188802,"['BS', 'West', '203A-A']"
232,140269955,"['SA', 'Apt 181 - 196', '186-A']"
233,241732700,"['SA', 'Apt 181 - 196', '186-C']"
234,970115449,"['BS', 'West', '203A-D']"
235,962496566,"['SA', 'Apt 181 - 196', '186-D']"
236,267309651,"['SA', 'Apt 181 - 196', '187-B']"
237,690739471,"['BS', 'West', '203B-B']"
238,952570393,"['SA', 'Apt 181 - 196', '187-D']"
239,216339215,"['SA', 'Apt 181 - 196', '187-C']"
240,279155414,"['SA', 'Apt 181 - 196', '187-A']"
241,161272609,"['BS', 'West', '203B-A']"
242,727401636,"['SA', 'Apt 181 - 196', '188-C']"
243,422935203,"['SA', 'Apt 181 - 196', '188-A']"
244,358523559,"['SA', 'Apt 181 - 196', '188-B']"
245,834427692,"['BS', 'West', '203B-C']"
246,633042485,"['SA', 'Apt 181 - 196', '188-D']"
247,871517055,"['SA', 'Apt 181 - 196', '189-D']"
248,707523766,"['BS', 'West', '203B-D']"
249,220815256,"['BS', 'West', '204A-B']"
250,782031001,"['SA', 'Apt 181 - 196', '189-B']"
251,334893667,"['SA', 'Apt 181 - 196', '189-C']"
252,867729508,"['SA', 'Apt 181 - 196', '189-A']"
253,672096716,"['SA', 'Apt 181 - 196', '190-D']"
254,842895323,"['SA', 'Apt 181 - 196', '190-B']"
255,383167218,"['SA', 'Apt 181 - 196', '190-C']"
256,708902739,"['SA', 'Apt 181 - 196', '190-A']"
257,497150032,"['SA', 'Apt 181 - 196', '191-D']"
258,826943879,"['BS', 'West', '204A-A']"
259,855087868,"['BS', 'West', '204A-C']"
260,796933005,"['BS', 'West', '204A-D']"
261,513557420,"['SA', 'Apt 181 - 196', '191-B']"
262,143470505,"['SA', 'Apt 181 - 196', '191-C']"
263,250493217,"['SA', 'Apt 181 - 196', '191-A']"
264,504044209,"['SA', 'Apt 181 - 196', '192-C']"
265,526322143,"['BS', 'West', '204B-A']"
266,506136295,"['AH', nan, '101-A']"
267,127212247,"['BH', nan, '101-A']"
268,759527312,"['AH', nan, '102-A']"
269,348361960,"['BH', nan, '102-A']"
270,294085246,"['AH', nan, '103-A']"
271,940877043,"['BH', nan, '103-A']"
272,819304905,"['BH', nan, '104-A']"
273,658263398,"['AH', nan, '104-A']"
274,546950623,"['AH', nan, '105-A']"
275,150568058,"['BH', nan, '105-A']"
276,321055451,"['BH', nan, '106-A']"
277,458225096,"['AH', nan, '106-A']"
278,853584029,"['AH', nan, '107-A']"
279,661606995,"['AH', nan, '108-A']"
280,947577575,"['BH', nan, '107-A']"
281,431551470,"['AH', nan, '109-A']"
282,784668653,"['AH', nan, '110-A']"
283,815138049,"['BH', nan, '108-A']"
284,457657927,"['BH', nan, '109-A']"
285,372647181,"['BH', nan, '110-A']"
286,970215067,"['BH', nan, '111-A']"
287,813361056,"['AH', nan, '111-A']"
288,882613041,"['AH', nan, '112-A']"
289,671208479,"['AH', nan, '113-A']"
290,885049674,"['AH', nan, '114-A']"
291,754224044,"['AH', nan, '115-A']"
292,514009554,"['BH', nan, '112-A']"
293,776920517,"['AH', nan, '116-A']"
294,774412331,"['BH', nan, '113-A']"
295,547731328,"['AH', nan, '117-A']"
296,115628919,"['BH', nan, '114-A']"
297,802906209,"['AH', nan, '118-A']"
298,397129118,"['AH', nan, '201-A']"
299,450345515,"['AH', nan, '202-A']"
300,588917951,"['AH', nan, '203-A']"
301,351342283,"['AH', nan, '204-A']"
302,603112497,"['AH', nan, '205-A']"
303,668098417,"['AH', nan, '206-A']"
304,243222077,"['BH', nan, '115-A']"
305,483255768,"['AH', nan, '207-A']"
306,729809639,"['BH', nan, '116-A']"
307,358079629,"['AH', nan, '208-A']"
308,175941021,"['BH', nan, '117-A']"
309,889534148,"['BH', nan, '118-A']"
310,997750799,"['BH', nan, '201-A']"
311,600011609,"['AH', nan, '209-A']"
312,402161043,"['AH', nan, '210-A']"
313,860880100,"['AH', nan, '211-A']"
314,569396935,"['BH', nan, '202-A']"
315,128951970,"['AH', nan, '212-A']"
316,108787823,"['AH', nan, '213-A']"
317,278593521,"['AH', nan, '214-A']"
318,867142946,"['AH', nan, '215-A']"
319,430595766,"['AH', nan, '216-A']"
320,283499221,"['AH', nan, '217-A']"
321,305102522,"['BH', nan, '203-A']"
322,924784436,"['BH', nan, '204-A']"
323,925486067,"['BH', nan, '205-A']"
324,181002100,"['BH', nan, '206-A']"
325,875401785,"['AH', nan, '218-A']"
326,534669640,"['AH', nan, '218-B']"
327,717057580,"['BH', nan, '207-A']"
328,365772700,"['AH', nan, '219-A']"
329,980946914,"['AH', nan, '219-B']"
330,109139413,"['BH', nan, '208-A']"
331,222382198,"['AH', nan, '220-A']"
332,831927957,"['AH', nan, '220-B']"
333,255959178,"['BH', nan, '209-A']"
334,970597607,"['AH', nan, '221-A']"
335,982366026,"['BH', nan, '210-A']"
336,177159671,"['BH', nan, '211-A']"
337,136510099,"['AH', nan, '221-B']"
338,606219014,"['BH', nan, '212-A']"
339,677850145,"['AH', nan, '222-A']"
340,539032616,"['BH', nan, '213-A']"
341,135798636,"['BH', nan, '214-A']"
342,627983464,"['BH', nan, '215-A']"
343,604310138,"['BH', nan, '216-A']"
344,835200270,"['AH', nan, '222-B']"
345,699991493,"['AH', nan, '223-A']"
346,297763382,"['AH', nan, '223-B']"
347,763801719,"['AH', nan, '224-A']"
348,455911162,"['AH', nan, '224-B']"
349,255413370,"['BH', nan, '217-A']"
350,562991982,"['BH', nan, '218-A']"
351,143849135,"['BH', nan, '218-B']"
352,518837187,"['BH', nan, '219-A']"
353,390826585,"['BH', nan, '219-B']"
354,479665689,"['AH', nan, '225-A']"
355,792596939,"['AH', nan, '225-B']"
356,823918107,"['AH', nan, '226-A']"
357,894081922,"['BH', nan, '220-A']"
358,924552238,"['AH', nan, '226-B']"
359,512326799,"['BH', nan, '220-B']"
360,952763157,"['AH', nan, '227-A']"
361,642296203,"['AH', nan, '227-B']"
362,277032690,"['AH', nan, '228-A']"
363,250473294,"['BH', nan, '221-A']"
364,962305882,"['AH', nan, '228-B']"
365,790981270,"['AH', nan, '229-A']"
366,880940145,"['BH', nan, '221-B']"
367,884377822,"['BH', nan, '222-A']"
368,559842214,"['BH', nan, '222-B']"
369,477107385,"['AH', nan, '229-B']"
370,578125940,"['BH', nan, '223-A']"
371,892831988,"['BH', nan, '223-B']"
372,443431178,"['BH', nan, '224-A']"
373,912799669,"['BH', nan, '224-B']"
374,491698141,"['BH', nan, '225-A']"
375,163522694,"['BH', nan, '225-B']"
376,552244812,"['AH', nan, '230-A']"
377,643545762,"['AH', nan, '230-B']"
378,141569325,"['AH', nan, '231-A']"
379,179282416,"['BH', nan, '226-A']"
380,255793110,"['AH', nan, '231-B']"
381,987744270,"['AH', nan, '232-A']"
382,195706704,"['BH', nan, '226-B']"
383,618875934,"['BH', nan, '227-A']"
384,939581794,"['BH', nan, '227-B']"
385,806062213,"['BH', nan, '228-A']"
386,809952600,"['BH', nan, '228-B']"
387,208965147,"['AH', nan, '232-B']"
388,118631869,"['AH', nan, '233-A']"
389,639535945,"['AH', nan, '233-B']"
390,344318425,"['BH', nan, '229-A']"
391,696576333,"['BH', nan, '229-B']"
392,336948761,"['AH', nan, '301-A']"
393,941139516,"['AH', nan, '302-A']"
394,141919014,"['BH', nan, '230-A']"
395,994107907,"['AH', nan, '303-A']"
396,755878043,"['AH', nan, '304-A']"
397,486342562,"['BH', nan, '230-B']"
398,303900033,"['BH', nan, '231-A']"
399,349251479,"['AH', nan, '305-A']"
400,559078926,"['AH', nan, '306-A']"
401,463907427,"['BH', nan, '231-B']"
402,558272845,"['BH', nan, '232-A']"
403,306925636,"['AH', nan, '307-A']"
404,950333987,"['AH', nan, '308-A']"
405,723822325,"['AH', nan, '309-A']"
406,532558603,"['AH', nan, '310-A']"
407,378971387,"['AH', nan, '311-A']"
408,730508560,"['AH', nan, '312-A']"
409,537160864,"['BH', nan, '232-B']"
410,520093886,"['AH', nan, '313-A']"
411,136260905,"['AH', nan, '314-A']"
412,880189198,"['AH', nan, '315-A']"
413,978720156,"['BH', nan, '233-A']"
414,935097629,"['AH', nan, '316-A']"
415,886507421,"['AH', nan, '317-A']"
416,719114679,"['AH', nan, '317-B']"
417,303932786,"['AH', nan, '318-A']"
418,411953369,"['BH', nan, '233-B']"
419,555062935,"['AH', nan, '318-B']"
420,831764919,"['AH', nan, '319-A']"
421,686306645,"['AH', nan, '319-B']"
422,444344033,"['BH', nan, '301-A']"
423,206239870,"['AH', nan, '320-A']"
424,524797138,"['AH', nan, '320-B']"
425,195822701,"['AH', nan, '321-A']"
426,923765239,"['AH', nan, '321-B']"
427,282689789,"['BH', nan, '302-A']"
428,455615778,"['BH', nan, '303-A']"
429,229357645,"['BH', nan, '304-A']"
430,563252550,"['AH', nan, '322-A']"
431,382933461,"['AH', nan, '322-B']"
432,240607092,"['AH', nan, '323-A']"
433,817171926,"['AH', nan, '323-B']"
434,247347349,"['BH', nan, '305-A']"
435,710652788,"['AH', nan, '324-A']"
436,386343224,"['AH', nan, '324-B']"
437,124111348,"['AH', nan, '325-A']"
438,349571397,"['AH', nan, '325-B']"
439,616410716,"['AH', nan, '326-A']"
440,355119431,"['BH', nan, '306-A']"
441,978431579,"['AH', nan, '326-B']"
442,214449312,"['AH', nan, '327-A']"
443,354458979,"['AH', nan, '327-B']"
444,111636397,"['AH', nan, '328-A']"
445,345144211,"['AH', nan, '328-B']"
446,617294674,"['AH', nan, '329-A']"
447,218728846,"['AH', nan, '329-B']"
448,535762222,"['AH', nan, '330-A']"
449,867433747,"['AH', nan, '330-B']"
450,215188902,"['AH', nan, '331-A']"
451,776130971,"['BH', nan, '307-A']"
452,978799238,"['AH', nan, '331-B']"
453,603195556,"['AH', nan, '332-A']"
454,461796810,"['AH', nan, '332-B']"
455,440333569,"['BH', nan, '308-A']"
456,641326472,"['BH', nan, '309-A']"
457,683732129,"['BH', nan, '310-A']"
458,950547135,"['AH', nan, '333-A']"
459,197909203,"['BH', nan, '311-A']"
460,508260703,"['BH', nan, '312-A']"
461,169055336,"['BH', nan, '313-A']"
462,682151911,"['AH', nan, '333-B']"
463,640484662,"['AH', nan, '401-A']"
464,387216658,"['AH', nan, '402-A']"
465,676110086,"['AH', nan, '403-A']"
466,529267963,"['BH', nan, '314-A']"
467,575903514,"['AH', nan, '404-A']"
468,271310967,"['AH', nan, '405-A']"
469,337730278,"['AH', nan, '406-A']"
470,414208541,"['AH', nan, '407-A']"
471,175854212,"['BH', nan, '315-A']"
472,211891041,"['AH', nan, '408-A']"
473,516748152,"['BH', nan, '316-A']"
474,715525040,"['BH', nan, '317-A']"
475,257526334,"['AH', nan, '409-A']"
476,956668962,"['BH', nan, '317-B']"
477,444428014,"['BH', nan, '318-A']"
478,120196305,"['AH', nan, '410-A']"
479,319386676,"['BH', nan, '318-B']"
480,663482717,"['BH', nan, '319-A']"
481,209184196,"['BH', nan, '319-B']"
482,760123085,"['BH', nan, '320-A']"
483,306739463,"['BH', nan, '320-B']"
484,573344789,"['BH', nan, '321-A']"
485,381718866,"['AH', nan, '411-A']"
486,797157252,"['AH', nan, '412-A']"
487,297994472,"['BH', nan, '321-B']"
488,996939041,"['BH', nan, '322-A']"
489,614045889,"['BH', nan, '322-B']"
490,492132079,"['BH', nan, '323-A']"
491,828841476,"['AH', nan, '413-A']"
492,738748584,"['AH', nan, '414-A']"
493,429585920,"['AH', nan, '415-A']"
494,332071049,"['AH', nan, '416-A']"
495,141964928,"['AH', nan, '417-A']"
496,596038656,"['AH', nan, '417-B']"
497,565945658,"['AH', nan, '418-A']"
498,722683937,"['BH', nan, '323-B']"
499,165495109,"['AH', nan, '418-B']"
500,518641473,"['BH', nan, '324-A']"
501,753288400,"['BH', nan, '324-B']"
502,468528043,"['BH', nan, '325-A']"
503,542387595,"['AH', nan, '419-A']"
504,489873888,"['AH', nan, '419-B']"
505,884621327,"['AH', nan, '420-A']"
506,614876179,"['AH', nan, '420-B']"
507,132730246,"['BH', nan, '325-B']"
508,102918088,"['AH', nan, '421-A']"
509,970801152,"['AH', nan, '421-B']"
510,962232312,"['BH', nan, '326-A']"
511,755368252,"['AH', nan, '422-A']"
512,412842010,"['AH', nan, '422-B']"
513,927485139,"['BH', nan, '326-B']"
514,964221217,"['AH', nan, '423-A']"
515,590138005,"['BH', nan, '327-A']"
516,650514877,"['BH', nan, '327-B']"
517,675637021,"['BH', nan, '328-A']"
518,411035583,"['AH', nan, '423-B']"
519,108070221,"['AH', nan, '424-A']"
520,270149989,"['BH', nan, '328-B']"
521,899662584,"['AH', nan, '424-B']"
522,279479875,"['AH', nan, '425-A']"
523,662988800,"['BH', nan, '329-A']"
524,814627562,"['BH', nan, '329-B']"
525,799431253,"['BH', nan, '330-A']"
526,581997599,"['AH', nan, '425-B']"
527,651160221,"['AH', nan, '426-A']"
528,632167636,"['AH', nan, '426-B']"
529,990531147,"['AH', nan, '427-A']"
530,165969485,"['AH', nan, '427-B']"
531,378607558,"['BH', nan, '330-B']"
532,723448707,"['AH', nan, '428-A']"
533,428779973,"['AH', nan, '428-B']"
534,391154299,"['BH', nan, '331-A']"
535,407909946,"['BH', nan, '331-B']"
536,157789833,"['AH', nan, '429-A']"
537,169792352,"['BH', nan, '332-A']"
538,199279160,"['AH', nan, '429-B']"
539,518287130,"['BH', nan, '332-B']"
540,509763743,"['AH', nan, '430-A']"
541,237367549,"['AH', nan, '430-B']"
542,805085984,"['AH', nan, '431-A']"
543,940299498,"['AH', nan, '431-B']"
544,135506646,"['AH', nan, '432-A']"
545,408205890,"['BH', nan, '333-A']"
546,905050779,"['AH', nan, '432-B']"
547,681732557,"['AH', nan, '433-A']"
548,827590477,"['AH', nan, '433-B']"
549,810509599,"['BH', nan, '333-B']"
550,574923244,"['BH', nan, '401-A']"
551,274133104,"['BH', nan, '402-A']"
552,854936134,"['BH', nan, '403-A']"
553,499682339,"['BH', nan, '404-A']"
554,520135972,"['BH', nan, '405-A']"
555,965387958,"['BH', nan, '406-A']"
556,515323729,"['BH', nan, '407-A']"
557,541772698,"['BH', nan, '408-A']"
558,901253028,"['BH', nan, '409-A']"
559,498895738,"['BH', nan, '410-A']"
560,591617662,"['BH', nan, '411-A']"
