,RUID,Assigned Rooms
92,688131998,"['SA', 'Apt 149 - 164', '156-C']"
93,431879861,"['SA', 'Apt 149 - 164', '156-D']"
94,405883909,"['SA', 'Apt 149 - 164', '156-B']"
95,381799424,"['SA', 'Apt 149 - 164', '156-A']"
96,872519266,"['SA', 'Apt 149 - 164', '157-A']"
97,679203803,"['SA', 'Apt 149 - 164', '157-B']"
98,884833845,"['SA', 'Apt 149 - 164', '157-C']"
99,849566613,"['SA', 'Apt 149 - 164', '157-D']"
100,619769760,"['SA', 'Apt 149 - 164', '158-D']"
101,897130133,"['SA', 'Apt 149 - 164', '158-B']"
102,152782265,"['SA', 'Apt 149 - 164', '158-A']"
103,826635682,"['SA', 'Apt 149 - 164', '158-C']"
104,713303411,"['SA', 'Apt 149 - 164', '159-A']"
105,812006018,"['SA', 'Apt 149 - 164', '159-B']"
106,208819740,"['SA', 'Apt 149 - 164', '159-C']"
107,968623342,"['SA', 'Apt 149 - 164', '159-D']"
108,228255825,"['SA', 'Apt 149 - 164', '160-B']"
109,755331365,"['SA', 'Apt 149 - 164', '160-A']"
110,906155943,"['SA', 'Apt 149 - 164', '160-C']"
111,395027204,"['SA', 'Apt 149 - 164', '160-D']"
112,111497685,"['SA', 'Apt 149 - 164', '161-C']"
113,624445099,"['SA', 'Apt 149 - 164', '161-D']"
114,218978006,"['SA', 'Apt 149 - 164', '161-B']"
115,531933341,"['SA', 'Apt 149 - 164', '161-A']"
116,804561863,"['SA', 'Apt 149 - 164', '162-C']"
117,509743086,"['SA', 'Apt 149 - 164', '162-A']"
118,998413776,"['SA', 'Apt 149 - 164', '162-D']"
119,699784220,"['SA', 'Apt 149 - 164', '162-B']"
120,103279700,"['SA', 'Apt 149 - 164', '163-D']"
121,548748934,"['SA', 'Apt 149 - 164', '163-B']"
122,831776779,"['SA', 'Apt 149 - 164', '163-C']"
123,453553991,"['SA', 'Apt 149 - 164', '163-A']"
124,210531978,"['SA', 'Apt 149 - 164', '164-A']"
125,693423974,"['SA', 'Apt 149 - 164', '164-B']"
126,916279542,"['SA', 'Apt 149 - 164', '164-C']"
127,681520688,"['SA', 'Apt 149 - 164', '164-D']"
128,687906641,"['SA', 'Apt 165 - 180', '165-A']"
129,491878155,"['SA', 'Apt 165 - 180', '165-B']"
130,385152361,"['SA', 'Apt 165 - 180', '165-C']"
131,318064950,"['SA', 'Apt 165 - 180', '165-D']"
132,506829005,"['SA', 'Apt 165 - 180', '166-C']"
133,120764310,"['SA', 'Apt 165 - 180', '166-A']"
134,898020175,"['SA', 'Apt 165 - 180', '166-B']"
135,207240858,"['SA', 'Apt 165 - 180', '166-D']"
136,614235486,"['SA', 'Apt 165 - 180', '167-B']"
137,456856068,"['SA', 'Apt 165 - 180', '167-D']"
138,387703520,"['SA', 'Apt 165 - 180', '167-A']"
139,920360732,"['SA', 'Apt 165 - 180', '167-C']"
140,723108234,"['SA', 'Apt 165 - 180', '168-B']"
141,876536835,"['SA', 'Apt 165 - 180', '168-D']"
142,830578029,"['SA', 'Apt 165 - 180', '168-C']"
143,779941164,"['SA', 'Apt 165 - 180', '168-A']"
144,712589349,"['SA', 'Apt 165 - 180', '169-B']"
145,758701139,"['SA', 'Apt 165 - 180', '169-C']"
146,886868976,"['SA', 'Apt 165 - 180', '169-A']"
147,616153008,"['SA', 'Apt 165 - 180', '169-D']"
148,754337950,"['SA', 'Apt 165 - 180', '170-D']"
149,940833526,"['SA', 'Apt 165 - 180', '170-C']"
150,148410323,"['SA', 'Apt 165 - 180', '170-A']"
151,657824192,"['SA', 'Apt 165 - 180', '170-B']"
152,524510518,"['SA', 'Apt 165 - 180', '171-B']"
153,722871966,"['SA', 'Apt 165 - 180', '171-C']"
154,235801524,"['SA', 'Apt 165 - 180', '171-A']"
155,944379524,"['SA', 'Apt 165 - 180', '171-D']"
156,708618762,"['SA', 'Apt 165 - 180', '172-A']"
157,431227454,"['SA', 'Apt 165 - 180', '172-D']"
158,708379497,"['SA', 'Apt 165 - 180', '172-B']"
159,978755356,"['SA', 'Apt 165 - 180', '172-C']"
160,915021141,"['SA', 'Apt 165 - 180', '173-B']"
161,220677145,"['SA', 'Apt 165 - 180', '173-D']"
162,726815962,"['SA', 'Apt 165 - 180', '173-C']"
163,199040425,"['SA', 'Apt 165 - 180', '173-A']"
164,858989153,"['SA', 'Apt 165 - 180', '174-A']"
165,593386504,"['SA', 'Apt 165 - 180', '174-B']"
166,785947678,"['SA', 'Apt 165 - 180', '174-C']"
167,829974117,"['SA', 'Apt 165 - 180', '174-D']"
168,123121265,"['SA', 'Apt 165 - 180', '175-B']"
169,367389892,"['SA', 'Apt 165 - 180', '175-C']"
170,630823011,"['SA', 'Apt 165 - 180', '175-A']"
171,921850324,"['SA', 'Apt 165 - 180', '175-D']"
172,241732700,"['SA', 'Apt 165 - 180', '176-A']"
173,140269955,"['SA', 'Apt 165 - 180', '176-D']"
174,370279797,"['SA', 'Apt 165 - 180', '176-C']"
175,331301633,"['SA', 'Apt 165 - 180', '176-B']"
176,315887469,"['SA', 'Apt 165 - 180', '177-D']"
177,181677577,"['SA', 'Apt 165 - 180', '177-A']"
178,425049319,"['SA', 'Apt 165 - 180', '177-C']"
179,931090335,"['SA', 'Apt 165 - 180', '177-B']"
180,708902739,"['SA', 'Apt 165 - 180', '178-D']"
181,453606460,"['SA', 'Apt 165 - 180', '178-B']"
182,513557420,"['SA', 'Apt 165 - 180', '178-C']"
183,263521161,"['SA', 'Apt 165 - 180', '178-A']"
184,855087868,"['BS', 'West', '201A-D']"
185,842895323,"['SA', 'Apt 165 - 180', '179-A']"
186,796933005,"['BS', 'West', '201A-B']"
187,452113684,"['BS', 'West', '201A-C']"
188,776731345,"['SA', 'Apt 165 - 180', '179-C']"
189,267309651,"['SA', 'Apt 165 - 180', '179-D']"
190,788083481,"['SA', 'Apt 165 - 180', '179-B']"
191,439020608,"['SA', 'Apt 165 - 180', '180-D']"
192,712701549,"['BS', 'West', '201A-A']"
193,259235621,"['BS', 'West', '201B-B']"
194,650188802,"['BS', 'West', '201B-A']"
195,277610785,"['SA', 'Apt 165 - 180', '180-A']"
196,475668286,"['SA', 'Apt 165 - 180', '180-B']"
197,952570393,"['SA', 'Apt 165 - 180', '180-C']"
198,690739471,"['BS', 'West', '201B-C']"
199,473480806,"['SA', 'Apt 181 - 196', '181-D']"
200,526322143,"['BS', 'West', '201B-D']"
201,383167218,"['SA', 'Apt 181 - 196', '181-B']"
202,265647131,"['BS', 'West', '202A-C']"
203,846875439,"['SA', 'Apt 181 - 196', '181-C']"
204,220815256,"['BS', 'West', '202A-B']"
205,585749760,"['SA', 'Apt 181 - 196', '181-A']"
206,633042485,"['SA', 'Apt 181 - 196', '182-A']"
207,787243002,"['SA', 'Apt 181 - 196', '182-B']"
208,921219547,"['BS', 'West', '202A-A']"
209,903239111,"['BS', 'West', '202A-D']"
210,842781593,"['SA', 'Apt 181 - 196', '182-C']"
211,404132341,"['BS', 'West', '202B-A']"
212,250493217,"['SA', 'Apt 181 - 196', '182-D']"
213,883053469,"['BS', 'West', '202B-B']"
214,979154090,"['SA', 'Apt 181 - 196', '183-A']"
215,229111712,"['SA', 'Apt 181 - 196', '183-D']"
216,826944304,"['SA', 'Apt 181 - 196', '183-B']"
217,871517055,"['SA', 'Apt 181 - 196', '183-C']"
218,672096716,"['SA', 'Apt 181 - 196', '184-A']"
219,635712485,"['SA', 'Apt 181 - 196', '184-C']"
220,324418033,"['SA', 'Apt 181 - 196', '184-B']"
221,407128583,"['BS', 'West', '202B-C']"
222,216339215,"['SA', 'Apt 181 - 196', '184-D']"
223,633205221,"['SA', 'Apt 181 - 196', '185-D']"
224,673412387,"['SA', 'Apt 181 - 196', '185-B']"
225,371687366,"['SA', 'Apt 181 - 196', '185-C']"
226,727401636,"['SA', 'Apt 181 - 196', '185-A']"
227,356942659,"['BS', 'West', '202B-D']"
228,387607677,"['SA', 'Apt 181 - 196', '186-B']"
229,416536178,"['SA', 'Apt 181 - 196', '186-A']"
230,834427692,"['BS', 'West', '203A-C']"
231,497150032,"['SA', 'Apt 181 - 196', '186-C']"
232,970115449,"['BS', 'West', '203A-B']"
233,631871578,"['BS', 'West', '203A-A']"
234,782031001,"['SA', 'Apt 181 - 196', '186-D']"
235,258774962,"['SA', 'Apt 181 - 196', '187-B']"
236,504044209,"['SA', 'Apt 181 - 196', '187-C']"
237,422935203,"['SA', 'Apt 181 - 196', '187-D']"
238,279155414,"['SA', 'Apt 181 - 196', '187-A']"
239,391871370,"['BS', 'West', '203A-D']"
240,925776060,"['SA', 'Apt 181 - 196', '188-D']"
241,143470505,"['SA', 'Apt 181 - 196', '188-B']"
242,300040685,"['BS', 'West', '203B-B']"
243,260187009,"['SA', 'Apt 181 - 196', '188-A']"
244,826943879,"['BS', 'West', '203B-A']"
245,778271980,"['BS', 'West', '203B-C']"
246,375797132,"['SA', 'Apt 181 - 196', '188-C']"
247,348938666,"['BS', 'West', '203B-D']"
248,251388255,"['SA', 'Apt 181 - 196', '189-D']"
249,950328706,"['SA', 'Apt 181 - 196', '189-C']"
250,711333981,"['BS', 'West', '204A-D']"
251,707523766,"['BS', 'West', '204A-B']"
252,962496566,"['SA', 'Apt 181 - 196', '189-A']"
253,358523559,"['SA', 'Apt 181 - 196', '189-B']"
254,741979671,"['SA', 'Apt 181 - 196', '190-D']"
255,334893667,"['SA', 'Apt 181 - 196', '190-B']"
256,349706137,"['SA', 'Apt 181 - 196', '190-C']"
257,161272609,"['BS', 'West', '204A-A']"
258,545634234,"['BS', 'West', '204A-C']"
259,867729508,"['SA', 'Apt 181 - 196', '190-A']"
260,165740564,"['SA', 'Apt 181 - 196', '191-B']"
261,404783945,"['SA', 'Apt 181 - 196', '191-C']"
262,873416668,"['SA', 'Apt 181 - 196', '191-D']"
263,843774388,"['SA', 'Apt 181 - 196', '191-A']"
264,599537905,"['BS', 'West', '204B-A']"
265,580810313,"['SA', 'Apt 181 - 196', '192-C']"
266,212322652,"['BH', nan, '101-A']"
267,498281420,"['AH', nan, '101-A']"
268,116807496,"['AH', nan, '102-A']"
269,276025673,"['AH', nan, '103-A']"
270,642296203,"['AH', nan, '104-A']"
271,642717789,"['BH', nan, '102-A']"
272,321454666,"['AH', nan, '105-A']"
273,738748584,"['AH', nan, '106-A']"
274,289793143,"['AH', nan, '107-A']"
275,909939391,"['AH', nan, '108-A']"
276,719114679,"['AH', nan, '109-A']"
277,755878043,"['AH', nan, '110-A']"
278,348361960,"['BH', nan, '103-A']"
279,724099949,"['AH', nan, '111-A']"
280,465988939,"['BH', nan, '104-A']"
281,448828952,"['BH', nan, '105-A']"
282,414208541,"['AH', nan, '112-A']"
283,209184196,"['BH', nan, '106-A']"
284,542387595,"['AH', nan, '113-A']"
285,895785463,"['BH', nan, '107-A']"
286,203840744,"['BH', nan, '108-A']"
287,509388283,"['AH', nan, '114-A']"
288,463907427,"['BH', nan, '109-A']"
289,730508560,"['AH', nan, '115-A']"
290,765674768,"['BH', nan, '110-A']"
291,468528043,"['BH', nan, '111-A']"
292,854496345,"['AH', nan, '116-A']"
293,345144211,"['AH', nan, '117-A']"
294,962305882,"['AH', nan, '118-A']"
295,321564494,"['BH', nan, '112-A']"
296,758147707,"['AH', nan, '201-A']"
297,942160253,"['AH', nan, '202-A']"
298,776130971,"['BH', nan, '113-A']"
299,365334443,"['AH', nan, '203-A']"
300,550518808,"['AH', nan, '204-A']"
301,727168930,"['BH', nan, '114-A']"
302,772159205,"['BH', nan, '115-A']"
303,330508247,"['AH', nan, '205-A']"
304,658263398,"['AH', nan, '206-A']"
305,923765239,"['AH', nan, '207-A']"
306,730178764,"['AH', nan, '208-A']"
307,906669178,"['BH', nan, '116-A']"
308,831764919,"['AH', nan, '209-A']"
309,541772698,"['BH', nan, '117-A']"
310,436996665,"['AH', nan, '210-A']"
311,938363350,"['BH', nan, '118-A']"
312,132730246,"['BH', nan, '201-A']"
313,925195783,"['AH', nan, '211-A']"
314,218728846,"['AH', nan, '212-A']"
315,940299498,"['AH', nan, '213-A']"
316,337300073,"['BH', nan, '202-A']"
317,662496886,"['AH', nan, '214-A']"
318,682887308,"['AH', nan, '215-A']"
319,156192943,"['BH', nan, '203-A']"
320,363328360,"['BH', nan, '204-A']"
321,809366075,"['BH', nan, '205-A']"
322,390582247,"['AH', nan, '216-A']"
323,328364566,"['AH', nan, '217-A']"
324,584776933,"['AH', nan, '218-A']"
325,208005770,"['AH', nan, '218-B']"
326,240304222,"['BH', nan, '206-A']"
327,338266141,"['AH', nan, '219-A']"
328,703099858,"['BH', nan, '207-A']"
329,240607092,"['AH', nan, '219-B']"
330,906230900,"['BH', nan, '208-A']"
331,591090384,"['AH', nan, '220-A']"
332,520384326,"['AH', nan, '220-B']"
333,331441833,"['BH', nan, '209-A']"
334,365772700,"['AH', nan, '221-A']"
335,638730159,"['BH', nan, '210-A']"
336,235456899,"['BH', nan, '211-A']"
337,944254915,"['BH', nan, '212-A']"
338,255793110,"['AH', nan, '221-B']"
339,263114644,"['BH', nan, '213-A']"
340,922206514,"['BH', nan, '214-A']"
341,575903514,"['AH', nan, '222-A']"
342,956208122,"['AH', nan, '222-B']"
343,672405041,"['BH', nan, '215-A']"
344,715132143,"['AH', nan, '223-A']"
345,197909203,"['BH', nan, '216-A']"
346,469180110,"['AH', nan, '223-B']"
347,860880100,"['AH', nan, '224-A']"
348,936666519,"['AH', nan, '224-B']"
349,631079418,"['BH', nan, '217-A']"
350,163219132,"['AH', nan, '225-A']"
351,139088686,"['BH', nan, '218-A']"
352,492132079,"['BH', nan, '218-B']"
353,831529360,"['AH', nan, '225-B']"
354,770518641,"['AH', nan, '226-A']"
355,515323729,"['AH', nan, '226-B']"
356,303900033,"['BH', nan, '219-A']"
357,604415522,"['BH', nan, '219-B']"
358,526736695,"['BH', nan, '220-A']"
359,275076058,"['AH', nan, '227-A']"
360,303932786,"['AH', nan, '227-B']"
361,387216658,"['AH', nan, '228-A']"
362,963175454,"['BH', nan, '220-B']"
363,332071049,"['AH', nan, '228-B']"
364,802906209,"['AH', nan, '229-A']"
365,388775979,"['AH', nan, '229-B']"
366,956855255,"['BH', nan, '221-A']"
367,306925636,"['AH', nan, '230-A']"
368,600011609,"['AH', nan, '230-B']"
369,828841476,"['AH', nan, '231-A']"
370,211891041,"['AH', nan, '231-B']"
371,823505428,"['BH', nan, '221-B']"
372,880940145,"['BH', nan, '222-A']"
373,418206799,"['BH', nan, '222-B']"
374,491181632,"['BH', nan, '223-A']"
375,778906789,"['BH', nan, '223-B']"
376,277032690,"['AH', nan, '232-A']"
377,769789529,"['AH', nan, '232-B']"
378,991009289,"['BH', nan, '224-A']"
379,344318425,"['BH', nan, '224-B']"
380,927485139,"['BH', nan, '225-A']"
381,378607558,"['BH', nan, '225-B']"
382,473872624,"['AH', nan, '233-A']"
383,470787842,"['BH', nan, '226-A']"
384,811018351,"['AH', nan, '233-B']"
385,324630388,"['BH', nan, '226-B']"
386,495259583,"['BH', nan, '227-A']"
387,458225096,"['AH', nan, '301-A']"
388,869759276,"['BH', nan, '227-B']"
389,590138005,"['BH', nan, '228-A']"
390,980946914,"['AH', nan, '302-A']"
391,738821164,"['AH', nan, '303-A']"
392,700891807,"['BH', nan, '228-B']"
393,880189198,"['AH', nan, '304-A']"
394,549175339,"['BH', nan, '229-A']"
395,280675721,"['BH', nan, '229-B']"
396,498895738,"['BH', nan, '230-A']"
397,165969485,"['AH', nan, '305-A']"
398,956668962,"['BH', nan, '230-B']"
399,374895362,"['BH', nan, '231-A']"
400,210209532,"['AH', nan, '306-A']"
401,532558603,"['AH', nan, '307-A']"
402,867433747,"['AH', nan, '308-A']"
403,534669640,"['AH', nan, '309-A']"
404,508260703,"['BH', nan, '231-B']"
405,491698141,"['BH', nan, '232-A']"
406,214797702,"['AH', nan, '310-A']"
407,424485882,"['AH', nan, '311-A']"
408,882613041,"['AH', nan, '312-A']"
409,805542339,"['AH', nan, '313-A']"
410,195822701,"['AH', nan, '314-A']"
411,503905557,"['AH', nan, '315-A']"
412,514009554,"['BH', nan, '232-B']"
413,426348087,"['BH', nan, '233-A']"
414,954927368,"['BH', nan, '233-B']"
415,120766663,"['BH', nan, '301-A']"
416,441233380,"['AH', nan, '316-A']"
417,990607891,"['BH', nan, '302-A']"
418,835615036,"['AH', nan, '317-A']"
419,766645885,"['AH', nan, '317-B']"
420,358079629,"['AH', nan, '318-A']"
421,484247283,"['AH', nan, '318-B']"
422,713011882,"['AH', nan, '319-A']"
423,822247661,"['BH', nan, '303-A']"
424,944589239,"['AH', nan, '319-B']"
425,800360967,"['AH', nan, '320-A']"
426,455322793,"['BH', nan, '304-A']"
427,713714396,"['AH', nan, '320-B']"
428,211848607,"['AH', nan, '321-A']"
429,455615778,"['BH', nan, '305-A']"
430,381849738,"['BH', nan, '306-A']"
431,382179115,"['BH', nan, '307-A']"
432,715302284,"['AH', nan, '321-B']"
433,206239870,"['AH', nan, '322-A']"
434,118012727,"['AH', nan, '322-B']"
435,330912170,"['BH', nan, '308-A']"
436,836607153,"['AH', nan, '323-A']"
437,442971761,"['AH', nan, '323-B']"
438,399136556,"['BH', nan, '309-A']"
439,721893975,"['BH', nan, '310-A']"
440,698037935,"['AH', nan, '324-A']"
441,748688681,"['BH', nan, '311-A']"
442,676908746,"['AH', nan, '324-B']"
443,566362466,"['AH', nan, '325-A']"
444,331406546,"['AH', nan, '325-B']"
445,596911294,"['AH', nan, '326-A']"
446,624484027,"['BH', nan, '312-A']"
447,894081922,"['BH', nan, '313-A']"
448,364109796,"['BH', nan, '314-A']"
449,127212247,"['BH', nan, '315-A']"
450,177777883,"['BH', nan, '316-A']"
451,892709487,"['BH', nan, '317-A']"
452,301367337,"['AH', nan, '326-B']"
453,391154299,"['BH', nan, '317-B']"
454,461036961,"['BH', nan, '318-A']"
455,476114076,"['AH', nan, '327-A']"
456,237367549,"['AH', nan, '327-B']"
457,415887363,"['AH', nan, '328-A']"
458,957729401,"['AH', nan, '328-B']"
459,772641936,"['AH', nan, '329-A']"
460,447505348,"['AH', nan, '329-B']"
461,396678906,"['AH', nan, '330-A']"
462,772922766,"['BH', nan, '318-B']"
463,255879525,"['BH', nan, '319-A']"
464,455911162,"['AH', nan, '330-B']"
465,676110086,"['AH', nan, '331-A']"
466,258861497,"['BH', nan, '319-B']"
467,568713484,"['AH', nan, '331-B']"
468,919436878,"['AH', nan, '332-A']"
469,476817600,"['AH', nan, '332-B']"
470,564926391,"['BH', nan, '320-A']"
471,653853417,"['AH', nan, '333-A']"
472,417319928,"['AH', nan, '333-B']"
473,810509599,"['BH', nan, '320-B']"
474,175854212,"['BH', nan, '321-A']"
475,685113412,"['BH', nan, '321-B']"
476,575676113,"['AH', nan, '401-A']"
477,431551470,"['AH', nan, '402-A']"
478,603112497,"['AH', nan, '403-A']"
479,682151911,"['AH', nan, '404-A']"
480,969045061,"['AH', nan, '405-A']"
481,552244812,"['AH', nan, '406-A']"
482,128607261,"['AH', nan, '407-A']"
483,115628919,"['BH', nan, '322-A']"
484,784668653,"['AH', nan, '408-A']"
485,632167636,"['AH', nan, '409-A']"
486,168959673,"['AH', nan, '410-A']"
487,344862975,"['AH', nan, '411-A']"
488,691632984,"['AH', nan, '412-A']"
489,518641473,"['BH', nan, '322-B']"
490,228855972,"['AH', nan, '413-A']"
491,414898396,"['BH', nan, '323-A']"
492,990531147,"['AH', nan, '414-A']"
493,941139516,"['AH', nan, '415-A']"
494,924784436,"['BH', nan, '323-B']"
495,970215067,"['BH', nan, '324-A']"
496,902653073,"['BH', nan, '324-B']"
497,693986892,"['AH', nan, '416-A']"
498,939581794,"['BH', nan, '325-A']"
499,318263051,"['AH', nan, '417-A']"
500,198620862,"['BH', nan, '325-B']"
501,512326799,"['BH', nan, '326-A']"
502,139913545,"['BH', nan, '326-B']"
503,229357645,"['BH', nan, '327-A']"
504,844401510,"['BH', nan, '327-B']"
505,919278169,"['AH', nan, '417-B']"
506,929236198,"['AH', nan, '418-A']"
507,199868887,"['AH', nan, '418-B']"
508,149113572,"['AH', nan, '419-A']"
509,463389791,"['AH', nan, '419-B']"
510,330996715,"['BH', nan, '328-A']"
511,617294674,"['AH', nan, '420-A']"
512,431518357,"['AH', nan, '420-B']"
513,579458253,"['AH', nan, '421-A']"
514,620201794,"['AH', nan, '421-B']"
515,899662584,"['AH', nan, '422-A']"
516,928654364,"['BH', nan, '328-B']"
517,674806353,"['BH', nan, '329-A']"
518,963697190,"['AH', nan, '422-B']"
519,737975139,"['BH', nan, '329-B']"
520,136510099,"['AH', nan, '423-A']"
521,351342283,"['AH', nan, '423-B']"
522,429585920,"['AH', nan, '424-A']"
523,921846654,"['AH', nan, '424-B']"
524,195990859,"['BH', nan, '330-A']"
525,976460909,"['AH', nan, '425-A']"
526,278593521,"['AH', nan, '425-B']"
527,433142203,"['BH', nan, '330-B']"
528,377169228,"['BH', nan, '331-A']"
529,297412978,"['AH', nan, '426-A']"
530,402161043,"['AH', nan, '426-B']"
531,337650687,"['BH', nan, '331-B']"
532,644376126,"['AH', nan, '427-A']"
533,265395651,"['AH', nan, '427-B']"
534,200324953,"['BH', nan, '332-A']"
535,740971543,"['AH', nan, '428-A']"
536,819304905,"['BH', nan, '332-B']"
537,432472432,"['AH', nan, '428-B']"
538,851207395,"['BH', nan, '333-A']"
539,461602109,"['BH', nan, '333-B']"
540,473198554,"['AH', nan, '429-A']"
541,607260391,"['AH', nan, '429-B']"
542,683732129,"['BH', nan, '401-A']"
543,215188902,"['AH', nan, '430-A']"
544,719155534,"['AH', nan, '430-B']"
545,196842628,"['BH', nan, '402-A']"
546,573778388,"['BH', nan, '403-A']"
547,243222077,"['BH', nan, '404-A']"
548,535762222,"['AH', nan, '431-A']"
549,117275949,"['BH', nan, '405-A']"
550,181900522,"['AH', nan, '431-B']"
551,381718866,"['AH', nan, '432-A']"
552,788605737,"['AH', nan, '432-B']"
553,104265575,"['AH', nan, '433-A']"
554,412842010,"['AH', nan, '433-B']"
555,341199461,"['BH', nan, '406-A']"
556,288270722,"['BH', nan, '407-A']"
557,662617777,"['BH', nan, '408-A']"
558,257526334,"['BH', nan, '409-A']"
559,401213986,"['BH', nan, '410-A']"
560,783186853,"['BH', nan, '411-A']"
